tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.6637378492629913,3.6637378492629913,28.176951253874332,3.7253805175662986,386.74246819043196,0,0,0,0,0,0,15,11.336262150737008,11.336262150737008,0,0,0,1.4872020833994692,1.4872020833994692,0,0,0.5,agent,3.62653576586353,1.45,0,0,0
1,1,5,8.478581268177411,8.478581268177411,28.176951253874332,0,386.66068740067794,0,0,0,0,0,0,15,6.521418731822589,6.521418731822589,2114.6058806704023,0,0,1.3900761888087696,1.3900761888087696,0,0,0.5,agent,4.874767230105634,1.45,0,0,0
2,1,5,9.846276393564839,9.846276393564839,48.28807862893834,0,380.0329119025884,0,0,0,0,0,0,15,5.153723606435161,5.153723606435161,171374.39105410216,0,0,2.817695125387433,2.817695125387433,0,0,0.8568719552705109,agent,0,1.45,0,0,0
3,1,5,13.55000000000002,13.55000000000002,48.28807862893834,0,377.8580032037659,0,0,0,0,0,0,15,1.4499999999999797,1.4499999999999797,56236.61422545288,0,0,1.5845763377135214,1.5845763377135214,0,0,0.8568719552705109,agent,3.5691472687216703,1.45,0.5,0.5,0.5
4,1,5,13.549999999999974,13.549999999999974,48.28807862893834,0,375.86780712533454,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,51460.49999999927,0,0,1.4499999999999797,1.4499999999999797,0,0,0.8568719552705109,agent,0,1.45,1,1,1
5,1,5,13.549999999999962,13.549999999999962,48.28807862893834,6.4478871793689425,375.86780712533454,0,0,231.17623186609126,115.58811593304563,0,0,15,1.4500000000000384,1.4500000000000384,0,0,0,0,0,2.302816849774622,2.302816849774622,0.8568719552705109,agent,3.752816849774596,1.45,1.5,1.5,1.5
6,1,5,13.549999999999958,13.549999999999958,48.28807862893834,12.717697024028533,375.86780712533454,0,0,216.3726143047723,108.18630715238615,0,0,15,1.450000000000042,1.450000000000042,0,0,0,0,0,2.2392178016641395,2.2392178016641395,0.8568719552705109,agent,3.6892178016641264,1.45,2,2,2
7,2,5,12.263018935055559,12.263018935055559,48.28807862893834,12.261244005872838,375.86780712533454,7.304666940718298,3.652333470359149,216.3726143047723,108.18630715238615,0,0,35,22.73698106494444,22.73698106494444,0,0,0,0.16301893505560525,0.16301893505560525,0,0,0.8568719552705109,agent,0,1.45,1.8000000000000067,1.8000000000000023,1.8000000000000023
8,2,5,11.879930956465621,11.879930956465621,48.28807862893834,6.83789034592466,375.86780712533454,91.16516254103077,45.582581270515384,216.37261430477227,108.18630715238614,0,0,35,23.12006904353438,23.12006904353438,0,0,0,1.9369120214100637,1.9369120214100637,0,0,0.8568719552705109,agent,0,2.32,1.600000000000002,1.5999999999999968,1.5999999999999968
9,2,5,14.083862884230406,14.083862884230406,48.28807862893834,1.2255603159937771,375.86780712533454,143.13787960679767,71.56893980339883,216.3726143047723,108.18630715238615,0,0,35,20.916137115769594,20.916137115769594,0,0,0,2.0044035821181723,2.0044035821181723,0,0,0.8568719552705109,agent,2.519528345646564,2.32,1.4000000000000006,1.4000000000000028,1.4000000000000028
