tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.300668424324272,3.300668424324272,28.176951253874332,3.7253805175662986,386.74246819043196,0,0,0,0,0,0,15,11.699331575675728,11.699331575675728,0,0,0,1.4872020833994692,1.4872020833994692,0,0,0.5,agent,3.263466340924805,1.45,0,0,0
1,1,5,6.5651595987148905,6.5651595987148905,28.176951253874332,0,386.66068740067794,0,0,0,0,0,0,15,8.43484040128511,8.43484040128511,2114.6058806704023,0,0,1.3900761888087696,1.3900761888087696,0,0,0.5,agent,3.324414985581835,1.45,0,0,0
2,1,5,11.079133488881551,11.079133488881551,48.570302855322105,0,379.9941752440651,0,0,0,0,0,0,15,3.920866511118449,3.920866511118449,172376.00483353814,0,0,2.8176951253874334,2.8176951253874334,0,0,0.8618800241676907,agent,3.146278764779237,1.45,0.5,0.5,0.5
3,1,5,13.55000000000002,13.55000000000002,48.570302855322105,1.6511107750384824,379.9941752440651,0,0,256.57995412122773,128.28997706061386,0,0,15,1.4499999999999797,1.4499999999999797,0,0,0,0,0,0.5896824196566008,0.5896824196566008,0.8618800241676907,agent,4.51054893077508,1.45,1,1,1
4,1,5,14.10379016631447,14.10379016631447,48.570302855322105,10.051110775038483,379.9941752440651,0,0,215.50783693962188,107.75391846981094,0,0,15,0.8962098336855302,0.8962098336855302,0,0,0,0,0,3,3,0.8618800241676907,agent,5.003790166314444,1.45,1.5,1.5,1.5
5,1,5,12.653790166314453,12.653790166314453,48.570302855322105,10.051110775038483,379.9941752440651,0,0,215.50783693962188,107.75391846981094,0,0,15,2.3462098336855473,2.3462098336855473,0,0,0,0,0,0,0,0.8618800241676907,agent,0,1.45,2,2,2
6,1,5,13.550000000000017,13.550000000000017,48.570302855322105,14.501608763864006,379.9941752440651,0,0,209.05587405981026,104.52793702990513,0,0,15,1.4499999999999833,1.4499999999999833,0,0,0,0,0,1.5894635674376865,1.5894635674376865,0.8618800241676907,agent,3.935673401123235,1.45,2.5,2.5,2.5
7,2,5,13.550000000000022,13.550000000000022,48.570302855322105,15.779092702169626,382.68482852290254,0,0,195.834744936659,97.9173724683295,1.376912172368965,0.6884560861844825,35,21.449999999999978,21.449999999999978,0,1.362465831693088E7,6812329.15846544,0,0,2.416577366833568,2.416577366833568,0.8618800241676907,agent,3.8665773668335786,1.45,2.300000000000008,2.3000000000000043,2.3000000000000043
8,2,5,11.873828255480456,11.873828255480456,48.570302855322105,13.976373586824478,382.68482852290254,25.95906032758132,12.97953016379066,195.834744936659,97.9173724683295,1.376912172368965,0.6884560861844825,35,23.126171744519546,23.126171744519546,0,0,0,0.6438282554804101,0.6438282554804101,0,0,0.8618800241676907,agent,0,2.32,2.100000000000007,2.099999999999996,2.099999999999996
9,2,5,13.559607345465094,13.559607345465094,48.570302855322105,12.173654471479331,382.68482852290254,48.47709279614322,24.23854639807161,195.834744936659,97.9173724683295,1.376912172368965,0.6884560861844825,35,21.440392654534904,21.440392654534904,0,0,0,0.6438282554804101,0.6438282554804101,0,0,0.8618800241676907,agent,3.3619508345042206,2.32,1.8999999999999944,1.9000000000000035,1.9000000000000035
10,2,5,13.223098902490765,13.223098902490765,48.570302855322105,6.6198781118074725,382.68482852290254,108.65432902925244,54.32716451462622,195.83474493665904,97.91737246832952,1.376912172368965,0.6884560861844825,35,21.776901097509235,21.776901097509235,0,0,0,1.9834915570256635,1.9834915570256635,0,0,0.8618800241676907,agent,0,2.32,1.6999999999999935,1.6999999999999982,1.6999999999999982
11,2,5,18.730701252017298,18.730701252017298,48.570302855322105,1.1148088029076606,382.68482852290254,143.944428691487,71.9722143457435,195.83474493665895,97.91737246832948,1.376912172368965,0.6884560861844825,35,16.269298747982702,16.269298747982702,0,0,0,1.966096181749933,1.966096181749933,0,0,0.8618800241676907,agent,5.861506167776628,2.32,1.4999999999999998,1.4999999999999998,1.4999999999999998
12,2,5,23.038521977381166,23.038521977381166,48.570302855322105,0,378.7678303108104,64.43059307577711,32.215296537888555,0,0,1.376912172368965,0.6884560861844825,35,11.961478022618834,11.961478022618834,101281.82277006606,0,0,3.251958984134141,3.251958984134141,0,0,0.8618800241676907,agent,3.3758617412297567,2.32,1.3000000000000052,1.299999999999999,1.299999999999999
13,2,5,27.466119083009293,27.466119083009293,53.891669243003555,0,371.3709345323589,1.376912172368965,0.6884560861844825,0,0,1.3769121723689652,0.6884560861844826,35,7.533880916990707,7.533880916990707,191261.53414341965,0,0,4.85703028553221,4.85703028553221,0,0,0.9563076707170981,agent,1.8905668200958958,2.32,1.0999999999999963,1.0999999999999979,1.0999999999999979
14,2,5,30.146119083009264,30.146119083009264,55.00000000000001,0,364.356065604928,1.3769121723689652,0.6884560861844826,0,0,1.3769121723689652,0.6884560861844826,35,4.853880916990736,4.853880916990736,181383.4658565804,0,0,5,5,0,0,0.9759750000000001,agent,0,2.32,1.600000000000002,1.5999999999999968,1.5999999999999968
