tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,7.8595847960075655,7.8595847960075655,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,7.1404152039924345,7.1404152039924345,177450,0,0,4.999999999999999,4.999999999999999,0,0,1,rule,4.309584796007569,1.45,0,0,0
1,1,5,11.409584796007572,11.409584796007572,56.353902507748664,0,373.01697799435357,0,0,0,0,0,0,15,3.5904152039924284,3.5904152039924284,177450,0,0,4.999999999999975,4.999999999999975,0,0,1,rule,0,1.45,0.5,0.5,0.5
2,1,5,13.549999999999974,13.549999999999974,56.353902507748664,0,372.69431648196866,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,8343.058725736337,0,0,0.23508195902324427,0.23508195902324427,0,0,1,rule,3.35533324496921,1.45,1,1,1
3,1,5,13.549999999999974,13.549999999999974,56.353902507748664,4.712913118093651,372.69431648196866,0,0,239.76239657084932,119.88119828542466,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,1.6831832564620182,1.6831832564620182,1,rule,3.133183256462053,1.45,1.5,1.5,1.5
4,1,5,13.692930501550043,13.692930501550043,56.353902507748664,13.112913118093724,372.69431648196866,0,0,213.15584965221112,106.57792482610556,0,0,15,1.3070694984499571,1.3070694984499571,0,0,0,0,0,3.000000000000026,3.000000000000026,1,rule,4.592930501550031,1.45,2,2,2
5,1,5,13.549999999999974,13.549999999999974,56.353902507748664,9.453118522433924,372.69431648196866,49.43925746016884,24.71962873008442,213.15584965221112,106.57792482610556,0,0,15,1.450000000000026,1.450000000000026,0,0,0,1.3070694984499405,1.3070694984499405,0,0,1,rule,0,1.45,2.5,2.5,2.5
6,1,5,13.549999999999974,13.549999999999974,56.353902507748664,14.020225976624427,372.69431648196866,49.43925746016884,24.71962873008442,202.51496565606425,101.25748282803212,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,1.6311098050680373,1.6311098050680373,1,rule,3.0811098050680528,1.45,3,3,3
7,2,5,13.549999999999974,13.549999999999974,56.353902507748664,9.96022597662462,372.69431648196866,88.82601986824098,44.41300993412049,202.51496565606425,101.25748282803212,0,0,35,21.450000000000024,21.450000000000024,0,0,0,1.4499999999999753,1.4499999999999753,0,0,1,rule,0,1.45,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,16.230000000000015,16.230000000000015,56.353902507748664,0,370.7140350979611,137.84851805795228,68.92425902897614,0,0,0,0,35,18.769999999999985,18.769999999999985,51204.13574628293,0,0,5.0000000000000115,5.0000000000000115,0,0,1,rule,0,2.32,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,24.11745717043728,24.11745717043728,56.353902507748664,0,363.85128999992185,15.542420411033966,7.771210205516983,0,0,0,0,35,10.88254282956272,10.88254282956272,177450.00000000006,0,0,5.000000000000006,5.000000000000006,0,0,1,rule,5.20745717043724,2.32,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,26.797457170437195,26.797457170437195,56.353902507748664,0,356.9885449018826,1.7524079013440805,0.8762039506720403,0,0,0,0,35,8.202542829562805,8.202542829562805,177450,0,0,5,5,0,0,1,rule,0,2.32,2.1999999999999926,2.1999999999999957,2.1999999999999957
11,2,5,29.4774571704373,29.4774571704373,56.353902507748664,0,350.12579980384345,0.19758399087654804,0.09879199543827402,0,0,0,0,35,5.522542829562699,5.522542829562699,177450,0,0,4.99999999999999,4.99999999999999,0,0,1,rule,0,2.32,1.9999999999999998,1.9999999999999998,1.9999999999999998
12,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,347.19432069985425,0.12270039414517035,0.061350197072585176,0,0,0,0,35,2.320000000000057,2.320000000000057,75799.2551918485,0,0,2.1357919186207255,2.1357919186207255,0,0,1,rule,3.3867509109420655,2.32,2.4999999999999996,2.4999999999999996,2.4999999999999996
13,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,346.80192946850474,0.1164757662977352,0.0582378831488676,0,0,0,0,35,2.320000000000057,2.320000000000057,10146.060069003724,0,0,0.28588503998312986,0.28588503998312986,0,0,1,rule,2.03411496001687,2.32,2.9999999999999996,2.9999999999999996,2.9999999999999996
14,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,343.6176157430147,0.06852455692521836,0.03426227846260918,0,0,0,0,35,2.320000000000057,2.320000000000057,82336.79999999772,0,0,2.320000000000001,2.320000000000001,0,0,1,rule,0,2.32,3.4999999999999996,3.4999999999999996,3.4999999999999996
