tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,2.912307659147529,2.912307659147529,28.176951253874332,3.7253805175662986,386.74246819043196,0,0,0,0,0,0,15,12.08769234085247,12.08769234085247,0,0,0,1.4872020833994692,1.4872020833994692,0,0,0.5,agent,2.8751055757480586,1.45,0,0,0
1,1,5,3.1961389958088553,3.1961389958088553,28.176951253874332,0,386.1888666095078,0,0,0,0,0,0,15,11.803861004191145,11.803861004191145,14314.476077957763,0,0,1.7338313366613298,1.7338313366613298,0,0,0.5,agent,0,1.45,0,0,0
2,1,5,4.563834121196293,4.563834121196293,43.56702133025816,0,380.2090793680998,0,0,0,0,0,0,15,10.436165878803706,10.436165878803706,154619.3587010862,0,0,2.8176951253874334,2.8176951253874334,0,0,0.7730967935054309,agent,0,1.45,0,0,0
3,1,5,10.931504301238848,10.931504301238848,48.288078628938344,0,373.5813038700103,0,0,0,0,0,0,15,4.0684956987611525,4.0684956987611525,171374.39105410216,0,0,4.3567021330258155,4.3567021330258155,0,0,0.856871955270511,agent,3.4609680470167126,1.45,0.5,0.5,0.5
4,1,5,13.549999999999956,13.549999999999956,48.288078628938344,0.3074225335043955,373.5813038700103,0,0,264.72896076640995,132.36448038320498,0,0,15,1.4500000000000437,1.4500000000000437,0,0,0,0,0,0.10979376196585555,0.10979376196585555,0.856871955270511,agent,4.178289460726998,1.45,1,1,1
5,1,5,13.550000000000017,13.550000000000017,48.288078628938344,1.496115810816032,373.5813038700103,0,0,258.93993088697164,129.46996544348582,0,0,15,1.4499999999999833,1.4499999999999833,0,0,0,0,0,0.4245333133255844,0.4245333133255844,0.856871955270511,agent,1.8745333133256337,1.45,1.5,1.5,1.5
6,1,5,13.549999999999974,13.549999999999974,48.288078628938344,0,372.3244978949201,28.652748230095625,14.326374115047813,0,0,0,0,15,1.450000000000026,1.450000000000026,32497.232097906177,0,0,1.4499999999999833,1.4499999999999833,0,0,0.856871955270511,agent,0,1.45,2,2,2
7,2,5,13.550000000000017,13.550000000000017,48.288078628938344,0,370.3343018164887,20.0488679115399,10.02443395576995,0,0,0,0,35,21.44999999999998,21.44999999999998,51460.50000000093,0,0,1.450000000000026,1.450000000000026,0,0,0.856871955270511,agent,0,1.45,1.8000000000000067,1.8000000000000023,1.8000000000000023
8,2,5,15.880042748310936,15.880042748310936,51.150470231420286,0,363.55901292238786,0.7006852827058205,0.35034264135291027,0,0,0,0,35,19.119957251689065,19.119957251689065,175188.64493476355,0,0,4.650042748310935,4.650042748310935,0,0,0.907665094256553,agent,0,2.32,1.600000000000002,1.5999999999999968,1.5999999999999968
9,2,5,18.210085496621847,18.210085496621847,51.150470231420286,0,357.1766013070591,0.06369866206416551,0.031849331032082755,0,0,0,0,35,16.789914503378153,16.789914503378153,165030.01713755506,0,0,4.650042748310935,4.650042748310935,0,0,0.907665094256553,agent,0,2.32,1.4000000000000006,1.4000000000000028,1.4000000000000028
10,2,5,23.63023944445969,23.63023944445969,52.74367436306525,0,350.3767190903903,0.0038666710083790495,0.0019333355041895248,0,0,0,0,35,11.36976055554031,11.36976055554031,175824.55447640677,0,0,4.794879487551387,4.794879487551387,0,0,0.935936501572593,agent,2.945274460286435,2.32,1.1999999999999953,1.200000000000002,1.200000000000002
11,2,5,29.544827043377726,29.544827043377726,53.833966474026035,0,343.50982043490757,2.73204376294394E-4,1.36602188147197E-4,0,0,0,0,35,5.455172956622274,5.455172956622274,177557.39853481646,0,0,4.893996952184184,4.893996952184184,0,0,0.955283735081592,agent,3.3405906467338493,2.32,1.0000000000000002,1.0000000000000002,1.0000000000000002
12,2,5,32.679999999999865,32.679999999999865,53.833966474026035,0,341.7451920055367,2.0795795742616213E-4,1.0397897871308106E-4,0,0,0,0,35,2.3200000000001353,2.3200000000001353,45627.99729824206,0,0,1.2856578556844767,1.2856578556844767,0,0,0.955283735081592,agent,4.169515100937686,2.32,1.5000000000000002,1.5000000000000002,1.5000000000000002
13,2,5,32.67999999999997,32.67999999999997,53.833966474026035,0,338.5608782800463,1.1833750163799277E-4,5.9168750818996385E-5,0,0,0,0,35,2.3200000000000287,2.3200000000000287,82336.8000000047,0,0,2.3200000000001353,2.3200000000001353,0,0,0.955283735081592,agent,0,2.32,2,2,2
14,2,5,32.67999999999987,32.67999999999987,53.833966474026035,5.161584942537638,338.5608782800463,1.1833750163799277E-4,5.9168750818996385E-5,108.5675275586061,54.28376377930305,0,0,35,2.320000000000128,2.320000000000128,0,0,0,0,0,1.8434231937634422,1.8434231937634422,0.955283735081592,agent,4.163423193763345,2.32,2.5,2.5,2.5
15,2,5,32.680000000000156,32.680000000000156,53.833966474026035,6.859702182137172,338.5608782800463,1.1833750163799277E-4,5.9168750818996385E-5,108.10976204455812,54.05488102227906,0,0,35,2.319999999999844,2.319999999999844,0,0,0,0,0,0.6064704427141194,0.6064704427141194,0.955283735081592,agent,2.9264704427142694,2.32,3,3,3
16,2,5,32.679999999999964,32.679999999999964,53.833966474026035,8.42071019871568,338.5608782800463,1.1833750163799277E-4,5.9168750818996385E-5,107.54164606405143,53.77082303202572,0,0,35,2.320000000000036,2.320000000000036,0,0,0,0,0,0.5575028630637533,0.5575028630637533,0.955283735081592,agent,2.877502863063665,2.32,3.5,3.5,3.5
17,3,5,32.04695914506829,32.04695914506829,53.833966474026035,3.6972245925244787,338.5608782800463,33.699690476673105,16.849845238336552,107.54164606405145,53.770823032025724,0,0,25,0,0,0,0,0,1.6869591450682868,1.6869591450682868,0,0,0.955283735081592,agent,0,2.32,3.299999999999994,3.3000000000000065,3.3000000000000065
18,3,5,26.146959145068237,26.146959145068237,53.833966474026035,12.09722459252448,338.5608782800463,33.699690476673105,16.849845238336552,177.531591001209,56.2647018756226,0,0,25,0,0,0,0,0,0,0,3,3,0.955283735081592,agent,0,2.9,3.7999999999999887,3.800000000000007,3.800000000000007
19,3,5,26.336434223450812,26.336434223450812,53.833966474026035,15.779092702169626,340.8736880302203,33.699690476673105,16.849845238336552,181.7087451631222,54.38867999311169,1.2328841217802773,0.36902428613383453,25,0,0,0,1.0866604835810466E7,3252569.338343782,0,0,3,3,0.955283735081592,agent,6.089475078382461,2.9,4.299999999999985,4.300000000000008,4.300000000000008
20,3,5,25.736726324208124,25.736726324208124,53.833966474026035,15.779092702169626,344.99133508904384,33.699690476673105,16.849845238336552,178.85061446044497,52.087710987980046,3.352842075898587,0.9863131178348015,25,0,0,0,1.9042224921603575E7,5545778.588890236,0,0,3,3,0.955283735081592,agent,5.300292100757376,2.9,4.799999999999981,4.800000000000008,4.800000000000008
21,3,5,25.083430560676774,25.083430560676774,53.833966474026035,15.779092702169626,349.1089821478673,33.699690476673105,16.849845238336552,172.42061889270417,49.32927086242899,5.34695127832721,1.5565053728354064,25,0,0,0,1.8357623293506205E7,5252087.468722815,0,0,3,3,0.955283735081592,agent,5.246704236468595,2.9,5.299999999999979,5.300000000000003,5.300000000000003
22,3,5,24.06607255836388,24.06607255836388,53.833966474026035,15.779092702169626,353.22662920669086,33.699690476673105,16.849845238336552,164.53891064594353,46.51437856632396,7.20268991488073,2.0805900228004743,25,0.9339274416361185,0.9339274416361185,0,1.751845781647361E7,4952385.885956515,0,0,3,3,0.955283735081592,agent,4.882641997687122,2.9,5.799999999999978,5.799999999999999,5.799999999999999
