tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.600945858629681,3.600945858629681,28.176951253874332,3.7253805175662986,386.74246819043196,0,0,0,0,0,0,15,11.39905414137032,11.39905414137032,0,0,0,1.4872020833994692,1.4872020833994692,0,0,0.5,agent,3.5637437752302032,1.45,0,0,0
1,1,5,9.047955591122925,9.047955591122925,28.176951253874332,0,386.6392602787252,0,0,0,0,0,0,15,5.952044408877075,5.952044408877075,2668.646973002222,0,0,1.4056873776600467,1.4056873776600467,0,0,0.5,agent,5.49132235483322,1.45,0,0,0
2,1,5,10.415650716510385,10.415650716510385,48.570302855322105,0,379.97274812211236,0,0,0,0,0,0,15,4.584349283489615,4.584349283489615,172376.00483353814,0,0,2.8176951253874334,2.8176951253874334,0,0,0.8618800241676907,agent,0,1.45,0.5,0.5,0.5
3,1,5,13.38113279426693,13.38113279426693,48.570302855322105,0,373.9122825251916,0,0,0,0,0,0,15,1.6188672057330695,1.6188672057330695,156705.45893958013,0,0,4.415482077756555,4.415482077756555,0,0,0.8618800241676907,agent,0,1.45,1,1,1
4,1,5,13.549999999999974,13.549999999999974,48.570302855322105,0,371.6903079290874,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,57453.59713146667,0,0,1.6188672057330695,1.6188672057330695,0,0,0.8618800241676907,agent,0,1.45,1.5,1.5,1.5
5,1,5,13.550000000000017,13.550000000000017,48.570302855322105,0,369.700111850656,0,0,0,0,0,0,15,1.4499999999999833,1.4499999999999833,51460.50000000093,0,0,1.450000000000026,1.450000000000026,0,0,0.8618800241676907,agent,0,1.45,2,2,2
6,1,5,13.549999999999974,13.549999999999974,48.570302855322105,0,367.70991577222463,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,51460.49999999942,0,0,1.4499999999999833,1.4499999999999833,0,0,0.8618800241676907,agent,0,1.45,2.5,2.5,2.5
7,2,5,13.550000000000022,13.550000000000022,48.570302855322105,0,365.71971969379325,0,0,0,0,0,0,35,21.449999999999978,21.449999999999978,51460.50000000093,0,0,1.450000000000026,1.450000000000026,0,0,0.8618800241676907,agent,0,1.45,2.300000000000008,2.3000000000000043,2.3000000000000043
8,2,5,15.88004274831094,15.88004274831094,51.150470231420286,0,358.98316745821575,0,0,0,0,0,0,35,19.11995725168906,19.11995725168906,174187.03115532757,0,0,4.650042748310935,4.650042748310935,0,0,0.907665094256553,agent,0,2.32,2.100000000000007,2.099999999999996,2.099999999999996
9,2,5,18.210085496621954,18.210085496621954,51.150470231420286,0,352.600755842887,0,0,0,0,0,0,35,16.789914503378046,16.789914503378046,165030.01713755506,0,0,4.650042748310935,4.650042748310935,0,0,0.907665094256553,agent,0,2.32,1.8999999999999944,1.9000000000000035,1.9000000000000035
