tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,0.5150839464366898,0.5150839464366898,28.176951253874332,2.3873113010620792,386.74246819043196,0,0,0,0,0,0,15,14.48491605356331,14.48491605356331,0,0,0,1.9650839464366905,1.9650839464366905,0,0,0.5,agent,0,1.45,0,0,0
1,1,5,2.2326960702445495,2.2326960702445495,34.843733361886486,0,382.64996738854796,0,0,0,0,0,0,15,12.76730392975545,12.76730392975545,105819.79323431432,0,0,3.1676121238078623,3.1676121238078623,0,0,0.6183020485066757,agent,0,1.45,0,0,0
2,1,5,7.757950299526434,7.757950299526434,43.56702133025816,0,376.67018014714,0,0,0,0,0,0,15,7.242049700473566,7.242049700473566,154619.3587010862,0,0,3.484373336188649,3.484373336188649,0,0,0.7730967935054309,agent,3.4908808930932214,1.45,0,0,0
3,1,5,10.664652432552224,10.664652432552224,48.288078628938344,0,370.04240464905047,0,0,0,0,0,0,15,4.335347567447776,4.335347567447776,171374.39105410216,0,0,4.3567021330258155,4.3567021330258155,0,0,0.856871955270511,agent,0,1.45,0.5,0.5,0.5
4,1,5,13.54999999999997,13.54999999999997,48.288078628938344,0,367.4571511194316,0,0,0,0,0,0,15,1.4500000000000295,1.4500000000000295,66846.90051535482,0,0,1.8835418572937392,1.8835418572937392,0,0,0.856871955270511,agent,2.4518057101540087,1.45,1,1,1
5,1,5,13.550000000000017,13.550000000000017,48.288078628938344,0,365.4669550410002,0,0,0,0,0,0,15,1.4499999999999833,1.4499999999999833,51460.50000000105,0,0,1.4500000000000295,1.4500000000000295,0,0,0.856871955270511,agent,0,1.45,1.5,1.5,1.5
6,1,5,13.55000000000002,13.55000000000002,48.288078628938344,7.61239025716491,365.4669550410002,0,0,225.75005844195383,112.87502922097691,0,0,15,1.4499999999999797,1.4499999999999797,0,0,0,0,0,2.718710806130325,2.718710806130325,0.856871955270511,agent,4.168710806130334,1.45,2,2,2
7,2,5,13.029730579722125,13.029730579722125,48.288078628938344,5.009144633943079,365.4669550410002,43.46553821707654,21.73276910853827,225.75005844195383,112.87502922097691,0,0,35,21.970269420277873,21.970269420277873,0,0,0,0.9297305797220821,0.9297305797220821,0,0,0.856871955270511,agent,0,1.45,1.8000000000000067,1.8000000000000023,1.8000000000000023
8,2,5,12.714134161840303,12.714134161840303,48.288078628938344,0,365.17127592531983,109.0593491856373,54.52967459281865,0,0,0,0,35,22.285865838159697,22.285865838159697,7645.3748941454105,0,0,2.0044035821181723,2.0044035821181723,0,0,0.856871955270511,agent,0,2.32,1.600000000000002,1.5999999999999968,1.5999999999999968
9,2,5,20.02208462371253,20.02208462371253,52.74367436306525,0,357.97851642987894,0.7015450816533357,0.35077254082666787,0,0,0,0,35,14.97791537628747,14.97791537628747,185983.18227361515,0,0,4.794879487551387,4.794879487551387,0,0,0.935936501572593,agent,4.833070974320826,2.32,1.4000000000000006,1.4000000000000028,1.4000000000000028
