tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,6.425105575748045,6.425105575748045,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,8.574894424251955,8.574894424251955,177450,0,0,4.999999999999983,4.999999999999983,0,0,1,rule,2.8751055757480586,1.45,0,0,0
1,1,5,9.975105575748076,9.975105575748076,56.353902507748664,0,373.01697799435357,0,0,0,0,0,0,15,5.024894424251924,5.024894424251924,177450,0,0,4.999999999999978,4.999999999999978,0,0,1,rule,0,1.45,0,0,0
2,1,5,13.549999999999974,13.549999999999974,56.353902507748664,0,370.87041237854055,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,55503.747128077084,0,0,1.5639263772352068,1.5639263772352068,0,0,1,rule,3.4609680470167126,1.45,0.5,0.5,0.5
3,1,5,13.549999999999974,13.549999999999974,56.353902507748664,0,368.8802163001093,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,51460.499999997555,0,0,1.4499999999999753,1.4499999999999753,0,0,1,rule,0,1.45,1,1,1
4,1,5,13.549999999999974,13.549999999999974,56.353902507748664,7.688676190755111,368.8802163001093,0,0,225.40346933380025,112.70173466690012,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,2.74595578241254,2.74595578241254,1,rule,4.1959557824125335,1.45,1.5,1.5,1.5
5,1,5,13.549999999999974,13.549999999999974,56.353902507748664,3.6286761907553045,368.8802163001093,57.99687616825738,28.99843808412869,225.40346933380027,112.70173466690014,0,0,15,1.450000000000026,1.450000000000026,0,0,0,1.4499999999999753,1.4499999999999753,0,0,1,rule,0,1.45,2,2,2
6,1,5,13.549999999999974,13.549999999999974,56.353902507748664,8.752103494838545,368.8802163001093,57.99687616825738,28.99843808412869,211.05741606256933,105.52870803128467,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,1.8297954657440145,1.8297954657440145,1,rule,3.2797954657440016,1.45,2.5,2.5,2.5
7,2,5,13.549999999999974,13.549999999999974,56.353902507748664,4.692103494838738,368.8802163001093,97.37973573441126,48.68986786720563,211.05741606256933,105.52870803128467,0,0,35,21.450000000000024,21.450000000000024,0,0,0,1.4499999999999753,1.4499999999999753,0,0,1,rule,0,1.45,2.300000000000008,2.3000000000000043,2.3000000000000043
8,2,5,16.230000000000015,16.230000000000015,56.353902507748664,0,364.3175219348341,73.74003300855959,36.870016504279796,0,0,0,0,35,18.769999999999985,18.769999999999985,117977.588202919,0,0,5.0000000000000115,5.0000000000000115,0,0,1,rule,0,2.32,2.100000000000007,2.099999999999996,2.099999999999996
9,2,5,21.20885385404699,21.20885385404699,56.353902507748664,0,357.4547768367949,8.314188721715045,4.157094360857522,0,0,0,0,35,13.791146145953011,13.791146145953011,177450,0,0,5.0000000000000036,5.0000000000000036,0,0,1,rule,2.29885385404699,2.32,1.8999999999999944,1.9000000000000035,1.9000000000000035
