tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,4.337433836678657,4.337433836678657,28.176951253874332,3.7253805175662986,386.74246819043196,0,0,0,0,0,0,15,10.662566163321344,10.662566163321344,0,0,0,1.4872020833994692,1.4872020833994692,0,0,0.5,agent,4.300231753279191,1.45,0,0,0
1,1,5,4.621265173339978,4.621265173339978,28.176951253874332,0,386.1888666095078,0,0,0,0,0,0,15,10.378734826660022,10.378734826660022,14314.476077957763,0,0,1.7338313366613298,1.7338313366613298,0,0,0.5,agent,0,1.45,0,0,0
2,1,5,5.988960298727421,5.988960298727421,43.56702133025816,0,380.2090793680998,0,0,0,0,0,0,15,9.01103970127258,9.01103970127258,154619.3587010862,0,0,2.8176951253874334,2.8176951253874334,0,0,0.7730967935054309,agent,0,1.45,0,0,0
3,1,5,8.499598601478167,8.499598601478167,43.56702133025816,0,374.77290914863806,0,0,0,0,0,0,15,6.5004013985218325,6.5004013985218325,140563.0533646238,0,0,3.9606383027507417,3.9606383027507417,0,0,0.7730967935054309,agent,0,1.45,0,0,0
4,1,5,11.406300734503953,11.406300734503953,48.288078628938344,0,368.14513365054853,0,0,0,0,0,0,15,3.5936992654960473,3.5936992654960473,171374.39105410216,0,0,4.3567021330258155,4.3567021330258155,0,0,0.856871955270511,agent,0,1.45,0.5,0.5,0.5
5,1,5,13.55000000000002,13.55000000000002,48.288078628938344,0,363.21260524692644,0,0,0,0,0,0,15,1.4499999999999797,1.4499999999999797,127540.38693245477,0,0,3.5936992654960473,3.5936992654960473,0,0,0.856871955270511,agent,0,1.45,1,1,1
6,1,5,13.549999999999976,13.549999999999976,48.288078628938344,0,361.2224091684951,0,0,0,0,0,0,15,1.4500000000000242,1.4500000000000242,51460.4999999993,0,0,1.4499999999999797,1.4499999999999797,0,0,0.856871955270511,agent,0,1.45,1.5,1.5,1.5
7,2,5,13.550000000000022,13.550000000000022,48.288078628938344,5.210409099485019,361.2224091684951,0,0,237.23581755876285,118.61790877938142,0,0,35,21.449999999999978,21.449999999999978,0,0,0,0,0,1.8608603926732208,1.8608603926732208,0.856871955270511,agent,3.3108603926732463,1.45,1.3000000000000052,1.299999999999999,1.299999999999999
8,2,5,16.82763433007405,16.82763433007405,48.288078628938344,0,361.025389104551,91.42271739799351,45.711358698996754,0,0,0,0,35,18.17236566992595,18.17236566992595,5094.347793401335,0,0,2.0044035821181723,2.0044035821181723,0,0,0.856871955270511,agent,3.5932307479558756,2.32,1.0999999999999963,1.0999999999999979,1.0999999999999979
9,2,5,23.143155689345843,23.143155689345843,52.74367436306525,0,353.83262960911014,0.5880940810748152,0.2940470405374076,0,0,0,0,35,11.856844310654157,11.856844310654157,185983.18227361515,0,0,4.794879487551387,4.794879487551387,0,0,0.935936501572593,agent,3.8406418717203987,2.32,0.9000000000000034,0.9000000000000011,0.9000000000000011
10,2,5,25.7223983478007,25.7223983478007,53.891669243003555,0,346.95061097672954,0.04093557772803728,0.02046778886401864,0,0,0,0,35,9.277601652199301,9.277601652199301,177948.35577746422,0,0,4.899242658454868,4.899242658454868,0,0,0.9563076707170981,agent,0,2.32,0.7000000000000003,0.7000000000000014,0.7000000000000014
11,2,5,28.399699018392432,28.399699018392432,54.97030737650884,0,339.9435224693578,0.002918170236490263,0.0014590851182451315,0,0,0,0,35,6.6003009816075675,6.6003009816075675,181182.28753511026,0,0,4.997300670591712,4.997300670591712,0,0,0.9754481043961494,agent,0,2.32,0.5000000000000001,0.5000000000000001,0.5000000000000001
12,2,5,32.67999999999997,32.67999999999997,54.97030737650884,0,336.99570080059493,0.0017780364879074232,8.890182439537116E-4,0,0,0,0,35,2.3200000000000287,2.3200000000000287,76221.82488920167,0,0,2.147698644384384,2.147698644384384,0,0,0.9754481043961494,agent,4.452602337223201,2.32,1.0000000000000002,1.0000000000000002,1.0000000000000002
13,2,5,32.68000000000015,32.68000000000015,54.97030737650884,0,333.81138707510473,0.0010276232468659366,5.138116234329683E-4,0,0,0,0,35,2.319999999999851,2.319999999999851,82336.80000000098,0,0,2.3200000000000287,2.3200000000000287,0,0,0.9754481043961494,agent,0,2.32,1.5000000000000002,1.5000000000000002,1.5000000000000002
14,2,5,32.67999999999987,32.67999999999987,54.97030737650884,1.0814393817667027,333.81138707510473,0.0010276232468659366,5.138116234329683E-4,113.03816590705115,56.519082953525576,0,0,35,2.320000000000128,2.320000000000128,0,0,0,0,0,0.38622835063096517,0.38622835063096517,0.9754481043961494,agent,2.7062283506308535,2.32,2,2,2
15,2,5,32.679999999999964,32.679999999999964,54.97030737650884,5.819285527419561,333.81138707510473,0.0010276232468659366,5.138116234329683E-4,108.79405342001132,54.39702671000566,0,0,35,2.320000000000036,2.320000000000036,0,0,0,0,0,1.6920879091617351,1.6920879091617351,0.9754481043961494,agent,4.012087909161789,2.32,2.5,2.5,2.5
16,2,5,32.67999999999997,32.67999999999997,54.97030737650884,0,333.479664294428,41.1334274399263,20.56671371996315,0,0,0,0,35,2.3200000000000287,2.3200000000000287,8577.355939958245,0,0,2.320000000000036,2.320000000000036,0,0,0.9754481043961494,agent,0,2.32,3,3,3
17,3,5,32.680000000000156,32.680000000000156,54.97030737650884,0,330.29535056893775,23.77322768572021,11.886613842860106,0,0,0,0,25,0,0,82336.80000000098,0,0,2.3200000000000287,2.3200000000000287,0,0,0.9754481043961494,agent,0,2.32,2.800000000000001,2.8000000000000056,2.8000000000000056
18,3,5,31.28561479354189,31.28561479354189,54.97030737650884,8.4,330.29535056893775,23.77322768572021,11.886613842860106,184.73051675540486,52.02707899494531,0,0,25,0,0,0,0,0,0,0,3,3,0.9754481043961494,agent,4.505614793541854,2.9,2.6000000000000103,2.599999999999998,2.599999999999998
19,3,5,30.435855968841217,30.435855968841217,54.97030737650884,15.779092702169626,330.7957953227762,23.77322768572021,11.886613842860106,179.2646325362137,50.48767990136938,0.27120068081271403,0.07638033765048295,25,0,0,0,2319684.3450186052,653310.5779237198,0,0,3,3,0.9754481043961494,agent,5.050241175299263,2.9,2.3999999999999906,2.400000000000004,2.400000000000004
20,3,5,24.535855968841148,24.535855968841148,54.97030737650884,15.779092702169626,334.9134423815997,23.77322768572021,11.886613842860106,183.11879638000846,51.573157765463044,2.5192497865452106,0.709515731102138,25,0.4641440311588525,0.4641440311588525,0,1.9496658250579502E7,5490994.1072888505,0,0,3,3,0.9754481043961494,agent,0,2.9,2.899999999999989,2.8999999999999995,2.8999999999999995
21,3,5,21.635855968841206,21.635855968841206,54.97030737650884,15.779092702169626,334.9134423815997,23.77322768572021,11.886613842860106,183.11879638000846,51.573157765463044,2.5192497865452106,0.709515731102138,25,3.3641440311587942,3.3641440311587942,0,0,0,0,0,0,0,0.9754481043961494,agent,0,2.9,3.399999999999987,3.3999999999999964,3.3999999999999964
