tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,6.704140639202242,6.704140639202242,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,8.295859360797758,8.295859360797758,177450,0,0,4.999999999999979,4.999999999999979,0,0,1,rule,3.154140639202234,1.45,0,0,0
1,1,5,13.549999999999974,13.549999999999974,56.353902507748664,0,375.5321123828202,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,112416.1701174191,0,0,3.1675449455457523,3.1675449455457523,0,0,1,rule,5.128314415252028,1.45,0.5,0.5,0.5
2,1,5,13.549999999999974,13.549999999999974,56.353902507748664,8.376384856547165,375.5321123828202,0,0,222.32639423994698,111.16319711997349,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,2.991566020195416,2.991566020195416,1,rule,4.441566020195415,1.45,1,1,1
3,1,5,13.549999999999974,13.549999999999974,56.353902507748664,15.321710752422602,375.5321123828202,0,0,208.0256776947213,104.01283884736065,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,2.4804735342412276,2.4804735342412276,1,rule,3.930473534241187,1.45,1.5,1.5,1.5
4,1,5,13.549999999999974,13.549999999999974,56.353902507748664,11.261710752422795,375.5321123828202,53.52552693504349,26.762763467521744,208.0256776947213,104.01283884736065,0,0,15,1.450000000000026,1.450000000000026,0,0,0,1.4499999999999753,1.4499999999999753,0,0,1,rule,0,1.45,2,2,2
5,1,5,13.549999999999974,13.549999999999974,56.353902507748664,15.779092702169626,375.7828273042231,53.52552693504349,26.762763467521744,196.4040334949872,98.2020167474936,0.13103691345919358,0.06551845672959679,15,1.450000000000026,1.450000000000026,0,1273235.444023388,636617.722011694,0,0,1.7960144247888614,1.7960144247888614,1,rule,3.2460144247888474,1.45,2.5,2.5,2.5
6,1,5,14.218748049833728,14.218748049833728,56.353902507748664,15.779092702169626,379.9004743630466,53.52552693504349,26.762763467521744,175.73042788135652,87.86521394067826,2.0343151785428852,1.0171575892714426,15,0.781251950166272,0.781251950166272,0,1.8710018656528167E7,9355009.328264084,0,0,3.000000000000023,3.000000000000023,1,rule,5.118748049833741,1.45,3,3,3
7,2,5,13.549999999999974,13.549999999999974,56.353902507748664,15.779092702169626,383.27955433440025,53.52552693504349,26.762763467521744,159.649027961089,79.8245139805445,3.4238824359956332,1.7119412179978166,35,21.450000000000024,21.450000000000024,0,1.3948993896469768E7,6974496.948234884,0,0,2.4619011219862506,2.4619011219862506,1,rule,3.2431530721525053,1.45,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,16.230000000000015,16.230000000000015,56.353902507748664,1.7790927021696252,383.27955433440025,147.68360322040223,73.84180161020112,159.64902796108896,79.82451398054448,3.4238824359956332,1.7119412179978166,35,18.769999999999985,18.769999999999985,0,0,0,5.0000000000000115,5.0000000000000115,0,0,1,rule,0,2.32,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,18.910000000000036,18.910000000000036,56.353902507748664,0,377.28891350213047,37.30355111239183,18.651775556195915,0,0,3.4238824359956332,1.7119412179978166,35,16.089999999999964,16.089999999999964,154900,0,0,4.9999999999999964,4.9999999999999964,0,0,1,rule,0,2.32,2.3999999999999906,2.400000000000004,2.400000000000004
