tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,6.54062728765496,6.54062728765496,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,8.45937271234504,8.45937271234504,177450,0,0,5,5,0,0,1,rule,2.9906272876549673,1.45,0,0,0
1,1,5,13.549999999999974,13.549999999999974,56.353902507748664,0,375.68588008637545,0,0,0,0,0,0,15,1.450000000000026,1.450000000000026,108440.19860658975,0,0,3.0555141900983225,3.0555141900983225,0,0,1,rule,5.4038585222467175,1.45,0.5,0.5,0.5
2,1,5,13.549999999999974,13.549999999999974,56.353902507748664,6.481207794873622,375.68588008637545,0,0,231.01734691486547,115.50867345743274,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,2.314717069597722,2.314717069597722,1,rule,3.764717069597731,1.45,1,1,1
3,1,5,13.549999999999974,13.549999999999974,56.353902507748664,10.03762403498051,375.68588008637545,0,0,224.62751720630143,112.31375860315072,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,1.2701486571810314,1.2701486571810314,1,rule,2.720148657181017,1.45,1.5,1.5,1.5
4,1,5,13.549999999999974,13.549999999999974,56.353902507748664,15.743152567106538,375.68588008637545,0,0,211.175708048988,105.587854024494,0,0,15,1.450000000000026,1.450000000000026,0,0,0,0,0,2.0376887614735812,2.0376887614735812,1,rule,3.4876887614736125,1.45,2,2,2
5,1,5,13.549999999999974,13.549999999999974,56.353902507748664,15.779092702169626,378.526533696122,0,0,198.6014977845679,99.30074889228395,1.4904055894683892,0.7452027947341946,15,1.450000000000026,1.450000000000026,0,1.4587434998346323E7,7293717.499173162,0,0,2.082454821052126,2.082454821052126,1,rule,3.5324548210520836,1.45,2.5,2.5,2.5
6,1,5,13.549999999999974,13.549999999999974,56.353902507748664,15.779092702169626,382.3179582020144,0,0,179.01133800832807,89.50566900416403,3.250870142708369,1.6254350713541845,15,1.450000000000026,1.450000000000026,0,1.754935207744406E7,8774676.03872203,0,0,2.762323568578738,2.762323568578738,1,rule,4.21232356857874,1.45,3,3,3
7,2,5,13.549999999999974,13.549999999999974,56.353902507748664,15.779092702169626,384.1060600883929,0,0,169.42075165827725,84.71037582913863,4.024429087675045,2.0122145438375223,35,21.450000000000024,21.450000000000024,0,7833160.062542282,3916580.031271141,0,0,1.302759945790064,1.302759945790064,1,rule,2.7527599457900482,1.45,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,16.230000000000015,16.230000000000015,56.353902507748664,1.7790927021696252,384.1060600883929,150.3185619088065,75.15928095440324,169.42075165827728,84.71037582913864,4.024429087675045,2.0122145438375223,35,18.769999999999985,18.769999999999985,0,0,0,5.0000000000000115,5.0000000000000115,0,0,1,rule,0,2.32,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,23.64067928252962,23.64067928252962,56.353902507748664,0,378.1154192561231,39.167527933092934,19.583763966546467,0,0,4.024429087675045,2.0122145438375223,35,11.359320717470379,11.359320717470379,154900,0,0,5.0000000000000036,5.0000000000000036,0,0,1,rule,4.730679282529639,2.32,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,26.32067928252961,26.32067928252961,56.353902507748664,0,371.2526741580839,7.986813482496,3.993406741248,0,0,4.024429087675045,2.0122145438375223,35,8.67932071747039,8.67932071747039,177450.00000000006,0,0,4.999999999999987,4.999999999999987,0,0,1,rule,0,2.32,2.1999999999999926,2.1999999999999957,2.1999999999999957
11,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,366.4930436807644,5.548564895950951,2.7742824479754753,0,0,4.024429087675045,2.0122145438375223,35,2.320000000000057,2.320000000000057,123069.76525205013,0,0,3.467730776332803,3.467730776332803,0,0,1,rule,5.211589941137556,2.32,2.6999999999999975,2.6999999999999944,2.6999999999999944
12,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,363.3087299552743,4.9211025698566475,2.4605512849283238,0,0,4.024429087675045,2.0122145438375223,35,2.320000000000057,2.320000000000057,82336.79999999783,0,0,2.320000000000001,2.320000000000001,0,0,1,rule,0,2.32,3.200000000000004,3.1999999999999935,3.1999999999999935
13,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,360.12441622978423,4.551956444018152,2.275978222009076,0,0,4.024429087675044,2.012214543837522,35,2.320000000000057,2.320000000000057,82336.79999999783,0,0,2.320000000000001,2.320000000000001,0,0,1,rule,0,2.32,3.7000000000000104,3.699999999999993,3.699999999999993
14,2,5,32.67999999999994,32.67999999999994,56.353902507748664,5.844721947447627,360.12441622978423,4.551956444018152,2.275978222009076,78.69068302460688,39.34534151230344,4.024429087675044,2.012214543837522,35,2.320000000000057,2.320000000000057,0,0,0,0,0,2.0874006955170095,2.0874006955170095,1,rule,4.407400695516931,2.32,4.200000000000014,4.199999999999992,4.199999999999992
15,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,359.8051622824547,31.99185324825858,15.99592662412929,0,0,4.024429087675044,2.012214543837522,35,2.320000000000057,2.320000000000057,8254.94931609917,0,0,2.320000000000001,2.320000000000001,0,0,1,rule,0,2.32,4.700000000000018,4.699999999999992,4.699999999999992
16,2,5,32.67999999999994,32.67999999999994,56.353902507748664,0,356.62084855696463,20.478112200132852,10.239056100066426,0,0,4.024429087675043,2.0122145438375214,35,2.320000000000057,2.320000000000057,82336.79999999783,0,0,2.320000000000001,2.320000000000001,0,0,1,rule,0,2.32,5.200000000000021,5.199999999999996,5.199999999999996
17,3,5,32.67999999999994,32.67999999999994,56.353902507748664,4.730551438515444,356.62084855696463,20.478112200132852,10.239056100066426,77.37791156440984,38.68895578220492,4.024429087675043,2.0122145438375214,25,0,0,0,0,0,0,0,1.6894826566126584,1.6894826566126584,1,rule,4.009482656612604,2.32,4.999999999999999,4.999999999999999,4.999999999999999
18,3,5,31.7657716888863,31.7657716888863,56.353902507748664,13.130551438515443,356.62084855696463,20.478112200132852,10.239056100066426,124.82762517810487,36.937257070050975,4.024429087675043,2.0122145438375214,25,0,0,0,0,0,0,0,3,3,1,rule,4.985771688886365,2.9,4.799999999999981,4.800000000000008,4.800000000000008
19,3,5,29.72374131490415,29.72374131490415,56.353902507748664,15.779092702169626,359.44019107478124,20.478112200132852,10.239056100066426,133.6629883111272,36.17520891322842,5.041275592442007,2.2801789644927326,25,0,0,0,9743997.026424937,2637163.305524081,0,0,3,3,1,rule,3.8579696260177854,2.9,5.299999999999979,5.300000000000003,5.300000000000003
20,3,5,28.463418867459197,28.463418867459197,56.353902507748664,15.779092702169626,363.5578381336048,20.478112200132852,10.239056100066426,135.8673214001024,35.146083750789295,6.5230081429020075,2.652417387060139,25,0,0,0,1.4465793709469028E7,3742003.5369465686,0,0,3.000000000000026,3.000000000000026,1,rule,4.639677552555114,2.9,5.799999999999978,5.799999999999999,5.799999999999999
21,3,5,22.56341886745925,22.56341886745925,56.353902507748664,15.779092702169626,367.67548519242825,20.478112200132852,10.239056100066426,142.26153322481517,35.65007788409476,8.043162085937027,3.0219626114923885,25,2.4365811325407485,2.4365811325407485,0,1.5146585442446083E7,3795663.7923195735,0,0,3.000000000000003,3.000000000000003,1,rule,0,2.9,6.299999999999975,6.299999999999995,6.299999999999995
22,3,5,22.099999999999955,22.099999999999955,56.353902507748664,13.175208534027083,367.67548519242825,40.57495350361318,14.432412370205997,142.26153322481517,35.65007788409477,8.043162085937027,3.0219626114923885,25,2.9000000000000448,2.9000000000000448,0,0,0,0.9299586314794822,0.9299586314794822,0,0,1,rule,1.5066225010612322,2.9,6.799999999999974,6.799999999999993,6.799999999999993
23,3,5,22.099999999999955,22.099999999999955,56.353902507748664,5.055208534026987,367.67548519242825,92.90337586104341,25.351129131981022,142.26153322481517,35.65007788409477,8.043162085937027,3.0219626114923885,25,2.9000000000000448,2.9000000000000448,0,0,0,2.8999999999999706,2.8999999999999706,0,0,1,rule,0,2.9,7.299999999999973,7.29999999999999,7.29999999999999
24,3,5,22.099999999999955,22.099999999999955,56.353902507748664,5.917466515679215,367.67548519242825,92.90337586104341,25.351129131981022,144.9369763224397,36.11659346678526,8.043162085937027,3.0219626114923885,25,2.9000000000000448,2.9000000000000448,0,0,0,0,0,0.30794927916150955,0.30794927916150955,1,rule,3.207949279161518,2.9,7.799999999999972,7.799999999999988,7.799999999999988
25,3,5,22.099999999999955,22.099999999999955,56.353902507748664,7.9388543793775055,367.67548519242825,92.90337586104341,25.351129131981022,147.7829517409164,36.53535035214051,8.043162085937027,3.0219626114923885,25,2.9000000000000448,2.9000000000000448,0,0,0,0,0,0.7219242370351038,0.7219242370351038,1,rule,3.6219242370350533,2.9,8.29999999999997,8.299999999999986,8.299999999999986
26,3,5,22.099999999999955,22.099999999999955,56.353902507748664,9.32961009880848,367.67548519242825,92.90337586104341,25.351129131981022,148.57154766300079,36.60843261389004,8.043162085937027,3.0219626114923885,25,2.9000000000000448,2.9000000000000448,0,0,0,0,0,0.49669847122534794,0.49669847122534794,1,rule,3.3966984712253216,2.9,8.79999999999997,8.799999999999983,8.799999999999983
27,3,5,22.099999999999955,22.099999999999955,56.353902507748664,15.779092702169626,368.02163935702134,92.90337586104341,25.351129131981022,144.36335064422798,35.299000429950695,8.171382266331856,3.0523217802660128,25,2.9000000000000448,2.9000000000000448,0,1292125.3586119115,315943.99399606884,0,0,2.5555846782610385,2.5555846782610385,1,rule,5.455584678260987,2.9,9.299999999999969,9.299999999999983,9.299999999999983
28,3,5,22.099999999999955,22.099999999999955,56.353902507748664,15.779092702169626,369.0473259936047,92.90337586104341,25.351129131981022,143.2490455581344,34.98496553948962,8.546801201467874,3.1410716062847537,25,2.9000000000000448,2.9000000000000448,0,3799133.6307022125,927842.5460509844,0,0,0.7472859780821918,0.7472859780821918,1,rule,3.647285978082143,2.9,9.79999999999997,9.799999999999983,9.799999999999983
29,3,5,22.099999999999955,22.099999999999955,56.353902507748664,15.779092702169626,369.7247101164985,92.90337586104341,25.351129131981022,142.3621912443414,34.7434264963725,8.791968533089612,3.1989712620633877,25,2.9000000000000448,2.9000000000000448,0,2493491.0432904065,608535.328268677,0,0,0.4935227181083351,0.4935227181083351,1,rule,3.3935227181083807,2.9,10.299999999999981,10.299999999999981,10.299999999999981
30,3,5,22.099999999999955,22.099999999999955,56.353902507748664,7.659092702169529,369.7247101164985,118.35512955136683,30.184452317184043,142.36219124434143,34.74342649637249,8.791968533089612,3.1989712620633877,25,2.9000000000000448,2.9000000000000448,0,0,0,2.8999999999999706,2.8999999999999706,0,0,1,rule,0,2.9,10.79999999999999,10.799999999999978,10.799999999999978
31,3,6,22.099999999999955,22.099999999999955,56.353902507748664,0,369.4987751665816,126.80769732848422,31.609109687271133,0,0,8.791968533089612,3.198971262063387,25,2.9000000000000448,2.9000000000000448,5842.000000002445,0,0,2.8999999999999706,2.8999999999999706,0,0,1,rule,0,2.9,11.299999999999997,11.299999999999978,11.299999999999978
32,3,6,22.099999999999955,22.099999999999955,56.353902507748664,5.229506023169947,369.4987751665816,126.80769732848422,31.609109687271133,145.84572059259935,35.75624120683419,8.791968533089612,3.198971262063387,25,2.9000000000000448,2.9000000000000448,0,0,0,0,0,1.8676807225606953,1.8676807225606953,1,rule,4.767680722560731,2.9,11.800000000000004,11.799999999999976,11.799999999999976
33,3,6,22.099999999999955,22.099999999999955,56.353902507748664,7.434120023611316,369.4987751665816,126.80769732848422,31.609109687271133,144.52514187591711,35.43248175105831,8.791968533089612,3.198971262063387,25,2.9000000000000448,2.9000000000000448,0,0,0,0,0,0.7873621430147746,0.7873621430147746,1,rule,3.6873621430148313,2.9,12.300000000000013,12.299999999999976,12.299999999999976
34,3,6,22.099999999999955,22.099999999999955,56.353902507748664,0,369.1625594918812,130.02518168933383,32.175521325350275,0,0,8.791968533089612,3.1989712620633877,25,2.9000000000000448,2.9000000000000448,8693.528700727737,0,0,2.8999999999999706,2.8999999999999706,0,0,1,rule,0,2.9,12.800000000000017,12.799999999999974,12.799999999999974
35,3,6,22.099999999999955,22.099999999999955,56.353902507748664,0,365.1821673350184,67.6379640330655,17.26404378003272,0,0,8.791968533089614,3.198971262063388,25,2.9000000000000448,2.9000000000000448,102921.00000000116,0,0,2.8999999999999706,2.8999999999999706,0,0,1,rule,0,2.9,13.300000000000026,13.299999999999974,13.299999999999974
36,3,6,22.099999999999955,22.099999999999955,56.353902507748664,0,361.2017751781556,37.35552051880081,10.02608713692322,0,0,8.791968533089614,3.198971262063388,25,2.9000000000000448,2.9000000000000448,102921.00000000116,0,0,2.8999999999999706,2.8999999999999706,0,0,1,rule,0,2.9,13.800000000000031,13.799999999999974,13.799999999999974
