tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,5.04972845963385,5.04972845963385,46.18840047468249,0,382.3744746491099,0,0,0,0,0,0,15,9.950271540366149,9.950271540366149,112943.20899796466,0,0,4.198945497698408,4.198945497698408,0,0,0.8196131664232408,agent,2.600782961935437,1.75,0,0,0
1,1,5,12.603987685573674,12.603987685573674,54.55450000000001,0,374.88660210009033,0,0,0,0,0,0,15,2.3960123144263257,2.3960123144263257,193613.92049999998,0,0,4.6188400474682485,4.6188400474682485,0,0,0.9680696025000002,agent,4.685419178471597,1.75,0.5,0.5,0.5
2,1,5,13.250000000000004,13.250000000000004,54.55450000000001,0,371.5979577469562,0,0,0,0,0,0,15,1.7499999999999964,1.7499999999999964,85034.4770389903,0,0,2.3960123144263257,2.3960123144263257,0,0,0.9680696025000002,agent,0,1.75,1,1,1
3,1,5,13.250000000000002,13.250000000000002,54.55450000000001,0,369.1959969626424,0,0,0,0,0,0,15,1.7499999999999982,1.7499999999999982,62107.499999999825,0,0,1.7499999999999964,1.7499999999999964,0,0,0.9680696025000002,agent,0,1.75,1.5,1.5,1.5
4,1,5,13.250000000000002,13.250000000000002,54.55450000000001,0,366.7940361783287,0,0,0,0,0,0,15,1.7499999999999982,1.7499999999999982,62107.49999999994,0,0,1.7499999999999982,1.7499999999999982,0,0,0.9680696025000002,agent,0,1.75,2,2,2
5,1,5,13.250000000000018,13.250000000000018,54.55450000000001,0.7939372968600352,366.7940361783287,0,0,261.7193160401659,130.85965802008295,0,0,15,1.7499999999999822,1.7499999999999822,0,0,0,0,0,0.28354903459286973,0.28354903459286973,0.9680696025000002,agent,2.033549034592895,1.75,2.5,2.5,2.5
6,1,5,13.42109965922069,13.42109965922069,54.55450000000001,9.193937296860035,366.7940361783287,0,0,219.9899097378845,109.99495486894224,0,0,15,1.5789003407793096,1.5789003407793096,0,0,0,0,0,3,3,0.9680696025000002,agent,4.921099659220632,1.75,3,3,3
7,2,5,13.249999999999993,13.249999999999993,54.55450000000001,4.77301634267797,366.7940361783287,63.668834551348695,31.834417275674348,219.98990973788446,109.99495486894223,0,0,35,21.750000000000007,21.750000000000007,0,0,0,1.5789003407793096,1.5789003407793096,0,0,0.9680696025000002,agent,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,15.092435305834371,15.092435305834371,54.55450000000001,0,362.7617800441825,78.22804907706886,39.11402453853443,0,0,0,0,35,19.90756469416563,19.90756469416563,104262.04686061823,0,0,4.64243530583436,4.64243530583436,0,0,0.9680696025000002,agent,0,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,20.810257971894075,20.810257971894075,55.00000000000001,0,355.83788788731977,6.477993627663827,3.2389968138319136,0,0,0,0,35,14.189742028105925,14.189742028105925,179031.0795,0,0,5,5,0,0,0.9759750000000001,agent,3.5178226660597476,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,28.77763611403464,28.77763611403464,55.00000000000001,0,348.9751427892806,0.5889085116058036,0.2944542558029018,0,0,0,0,35,6.222363885965361,6.222363885965361,177450,0,0,5,5,0,0,0.9759750000000001,agent,5.7673781421405765,2.8000000000000003,2.1999999999999926,2.1999999999999957,2.1999999999999957
11,2,5,32.199999999999925,32.199999999999925,55.00000000000001,0,344.384450301867,0.23078281841064058,0.11539140920532029,0,0,0,0,35,2.8000000000000753,2.8000000000000753,118701.53564705397,0,0,3.344647383687068,3.344647383687068,0,0,0.9759750000000001,agent,2.877716502278234,2.8000000000000003,2.6999999999999975,2.6999999999999944,2.6999999999999944
12,2,5,32.19999999999995,32.19999999999995,55.00000000000001,0.5818837653914869,344.384450301867,0.23078281841064058,0.11539140920532029,113.57508618157597,56.787543090787985,0,0,35,2.800000000000047,2.800000000000047,0,0,0,0,0,0.2078156304969596,0.2078156304969596,0.9759750000000001,agent,3.007815630497025,2.8000000000000003,3.200000000000004,3.1999999999999935,3.1999999999999935
13,2,5,32.200000000000145,32.200000000000145,55.00000000000001,0,340.82655018686273,4.4046894096871725,2.2023447048435862,0,0,0,0,35,2.799999999999855,2.799999999999855,91996.62327366462,0,0,2.800000000000047,2.800000000000047,0,0,0.9759750000000001,agent,0,2.8000000000000003,3.7000000000000104,3.699999999999993,3.699999999999993
14,2,5,32.199999999999854,32.199999999999854,55.00000000000001,2.3278898290506276,340.82655018686273,4.4046894096871725,2.2023447048435862,110.9578582990134,55.4789291495067,0,0,35,2.8000000000001464,2.8000000000001464,0,0,0,0,0,0.8313892246609385,0.8313892246609385,0.9759750000000001,agent,3.6313892246607775,2.8000000000000003,4.200000000000014,4.199999999999992,4.199999999999992
15,2,5,31.60149999999989,31.60149999999989,55.00000000000001,0,338.9460059854169,19.414188327110562,9.707094163555281,0,0,0,0,35,3.3985000000001087,3.3985000000001087,48625.23141678376,0,0,2.2015000000000113,2.2015000000000113,0,0,0.9759750000000001,agent,0,2.8000000000000003,4.700000000000018,4.699999999999992,4.699999999999992
16,2,5,32.199999999999854,32.199999999999854,55.00000000000001,2.0897655678276807,338.9460059854169,19.414188327110562,9.707094163555281,108.91244911923829,54.456224559619145,0,0,35,2.8000000000001464,2.8000000000001464,0,0,0,0,0,0.7463448456527431,0.7463448456527431,0.9759750000000001,agent,4.144844845652733,2.8000000000000003,5.200000000000021,5.199999999999996,5.199999999999996
17,3,5,32.20000000000014,32.20000000000014,55.00000000000001,7.213230259052705,338.9460059854169,19.414188327110562,9.707094163555281,105.06903016442365,52.534515082211826,0,0,25,0,0,0,0,0,0,0,1.8298088182946515,1.8298088182946515,0.9759750000000001,agent,4.629808818294792,2.8000000000000003,4.999999999999999,4.999999999999999,4.999999999999999
18,3,5,29.43602620565055,29.43602620565055,55.00000000000001,15.613230259052704,338.9460059854169,19.414188327110562,9.707094163555281,147.68879747507359,51.38760607757249,0,0,25,0,0,0,0,0,0,0,3,3,0.9759750000000001,agent,3.7360262056504108,3.5,5.499999999999999,5.499999999999999,5.499999999999999
19,3,5,27.589028070462195,27.589028070462195,55.00000000000001,15.779092702169626,342.9823479250655,19.414188327110562,9.707094163555281,158.31074986354906,50.446745209369595,1.863058909699529,0.5936757813898654,25,0,0,0,1.6522527824816363E7,5265010.4437736925,0,0,3,3,0.9759750000000001,agent,4.653001864811745,3.5,5.999999999999999,5.999999999999999,5.999999999999999
20,3,5,24.160710116291693,24.160710116291693,55.00000000000001,15.779092702169626,347.099994983889,19.414188327110562,9.707094163555281,166.03381349092282,50.07553886455051,3.8106164853704554,1.1806790972468484,25,0.8392898837083074,0.8392898837083074,0,1.7677620122378558E7,5331542.622908693,0,0,3,3,0.9759750000000001,agent,3.071682045829415,3.5,6.499999999999999,6.499999999999999,6.499999999999999
21,3,5,21.499999999999996,21.499999999999996,55.00000000000001,15.779092702169626,350.9663864051174,19.414188327110562,9.707094163555281,170.53084328372069,49.75072090133531,5.647275720008196,1.7157468422908644,25,3.5000000000000036,3.5000000000000036,0,1.704852825220026E7,4973742.899063671,0,0,2.8169423211807008,2.8169423211807008,0.9759750000000001,agent,3.6562322048890463,3.5,6.999999999999999,6.999999999999999,6.999999999999999
