tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,9.557529574913445,9.557529574913445,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,5.4424704250865545,5.4424704250865545,177450,0,0,5.000000000000021,5.000000000000021,0,0,1,rule,6.307529574913424,1.75,0,0,0
1,1,5,13.25,13.25,56.353902507748664,0,375.87960425037653,0,0,0,0,0,0,15,1.75,1.75,103431.07289801311,0,0,2.9143722991832477,2.9143722991832477,0,0,1,rule,2.5280981259033224,1.75,0.5,0.5,0.5
2,1,5,13.25,13.25,56.353902507748664,4.428201871031934,375.87960425037653,0,0,241.232689370812,120.616344685406,0,0,15,1.75,1.75,0,0,0,0,0,1.5815006682256907,1.5815006682256907,1,rule,3.331500668225643,1.75,1,1,1
3,1,5,13.25,13.25,56.353902507748664,12.18932050446661,375.87960425037653,0,0,217.27664155723699,108.63832077861849,0,0,15,1.75,1.75,0,0,0,0,0,2.771828083369527,2.771828083369527,1,rule,4.521828083369499,1.75,1.5,1.5,1.5
4,1,5,13.25,13.25,56.353902507748664,7.28932050446661,375.87960425037653,67.47254507758048,33.73627253879024,217.276641557237,108.6383207786185,0,0,15,1.75,1.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2,2,2
5,1,5,13.25,13.25,56.353902507748664,10.011797352834455,375.87960425037653,67.47254507758048,33.73627253879024,210.18939734167924,105.09469867083962,0,0,15,1.75,1.75,0,0,0,0,0,0.9723131601313729,0.9723131601313729,1,rule,2.7223131601313795,1.75,2.5,2.5,2.5
6,1,5,13.25,13.25,56.353902507748664,5.111797352834454,375.87960425037653,111.79147958754305,55.895739793771526,210.18939734167924,105.09469867083962,0,0,15,1.75,1.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,3,3,3
7,2,5,13.25,13.25,56.353902507748664,0.21179735283445406,375.87960425037653,142.3477229721181,71.17386148605905,210.18939734167927,105.09469867083963,0,0,35,21.75,21.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,15.450000000000028,15.450000000000028,56.353902507748664,0,369.1206813841189,18.871006000240612,9.435503000120306,0,0,0,0,35,19.549999999999972,19.549999999999972,174765.4685528233,0,0,5,5,0,0,1,rule,0,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,17.650000000000034,17.650000000000034,56.353902507748664,0,362.25793628607966,2.1277059265271623,1.0638529632635811,0,0,0,0,35,17.349999999999966,17.349999999999966,177450.00000000006,0,0,4.99999999999999,4.99999999999999,0,0,1,rule,0,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
