tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.25,3.25,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,11.75,11.75,177450,0,0,5,5,0,0,1,rule,0,1.75,0,0,0
1,1,5,11.756092238148403,11.756092238148403,56.353902507748664,0,373.01697799435357,0,0,0,0,0,0,15,3.243907761851597,3.243907761851597,177450,0,0,4.9999999999999725,4.9999999999999725,0,0,1,rule,5.25609223814841,1.75,0.5,0.5,0.5
2,1,5,13.25,13.25,56.353902507748664,0,368.5645555761258,0,0,0,0,0,0,15,1.75,1.75,115126.28646811465,0,0,3.24390776185162,3.24390776185162,0,0,1,rule,0,1.75,1,1,1
3,1,5,13.25,13.25,56.353902507748664,5.57010010888114,368.5645555761258,0,0,235.44201030405245,117.72100515202622,0,0,15,1.75,1.75,0,0,0,0,0,1.9893214674575497,1.9893214674575497,1,rule,3.7393214674575352,1.75,1.5,1.5,1.5
4,1,5,13.25,13.25,56.353902507748664,12.643598905558775,368.5645555761258,0,0,216.45595279385228,108.22797639692614,0,0,15,1.75,1.75,0,0,0,0,0,2.5262495702420127,2.5262495702420127,1,rule,4.276249570242031,1.75,2,2,2
5,1,5,13.25,13.25,56.353902507748664,15.142050540684254,368.5645555761258,0,0,212.12225974995113,106.06112987497556,0,0,15,1.75,1.75,0,0,0,0,0,0.8923041554019567,0.8923041554019567,1,rule,2.64230415540195,1.75,2.5,2.5,2.5
6,1,5,13.25,13.25,56.353902507748664,15.779092702169626,369.4643214750574,0,0,207.55951147038866,103.77975573519433,0.5054749797608143,0.2527374898804072,15,1.75,1.75,0,4828923.270148586,2414461.635074293,0,0,0.8830587840377621,0.8830587840377621,1,rule,2.633058784037786,1.75,3,3,3
7,2,5,13.25,13.25,56.353902507748664,10.879092702169626,369.4643214750574,64.45501179323583,32.22750589661791,207.55951147038866,103.77975573519433,0.5054749797608143,0.2527374898804072,35,21.75,21.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,18.813072536936502,18.813072536936502,56.353902507748664,0,367.93446495651307,150.4717788894,75.2358894447,0,0,0.5054749797608143,0.2527374898804072,35,16.186927463063498,16.186927463063498,39557.5,0,0,4.999999999999964,4.999999999999964,0,0,1,rule,3.3630725369365284,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,21.013072536936516,21.013072536936516,56.353902507748664,0,361.07171985847384,17.41417574557204,8.70708787278602,0,0,0.5054749797608142,0.2527374898804071,35,13.986927463063484,13.986927463063484,177450.00000000006,0,0,5.000000000000023,5.000000000000023,0,0,1,rule,0,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
