tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,9.65833965856814,9.65833965856814,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,5.34166034143186,5.34166034143186,177450,0,0,5.000000000000002,5.000000000000002,0,0,1,rule,6.408339658568147,1.75,0,0,0
1,1,5,13.25,13.25,56.353902507748664,0,377.3598430472369,0,0,0,0,0,0,15,1.75,1.75,65156.53832759592,0,0,1.835912604327817,1.835912604327817,0,0,1,rule,3.5057477371040697,1.75,0.5,0.5,0.5
2,1,5,13.25,13.25,56.353902507748664,4.476919671289248,377.3598430472369,0,0,240.9798256685826,120.4899128342913,0,0,15,1.75,1.75,0,0,0,0,0,1.598899882603303,1.598899882603303,1,rule,3.348899882603277,1.75,1,1,1
3,1,5,13.25,13.25,56.353902507748664,11.569959352276227,377.3598430472369,0,0,219.6349461113745,109.81747305568724,0,0,15,1.75,1.75,0,0,0,0,0,2.53322845749535,2.53322845749535,1,rule,4.283228457495345,1.75,1.5,1.5,1.5
4,1,5,13.25,13.25,56.353902507748664,6.669959352276227,377.3598430472369,68.20488707806095,34.102443539030475,219.6349461113745,109.81747305568724,0,0,15,1.75,1.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2,2,2
5,1,5,13.25,13.25,56.353902507748664,12.7823220571429,377.3598430472369,68.20488707806095,34.102443539030475,200.66811856639572,100.33405928319786,0,0,15,1.75,1.75,0,0,0,0,0,2.1829866803095266,2.1829866803095266,1,rule,3.9329866803095026,1.75,2.5,2.5,2.5
6,1,5,13.25,13.25,56.353902507748664,15.779092702169626,378.71149405135253,68.20488707806095,34.102443539030475,187.51156795354746,93.75578397677373,0.6692434824102259,0.33462174120511295,15,1.75,1.75,0,6553461.798327972,3276730.899163986,0,0,2.05504953336521,2.05504953336521,1,rule,3.805049533365216,1.75,3,3,3
7,2,5,13.25,13.25,56.353902507748664,10.879092702169626,378.71149405135253,105.25408549043235,52.62704274521617,187.51156795354746,93.75578397677373,0.6692434824102259,0.33462174120511295,35,21.75,21.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,15.450000000000028,15.450000000000028,56.353902507748664,0,377.1816375328082,141.28196055449618,70.64098027724809,0,0,0.6692434824102258,0.3346217412051129,35,19.549999999999972,19.549999999999972,39557.5,0,0,5,5,0,0,1,rule,0,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,17.650000000000034,17.650000000000034,56.353902507748664,0,370.318892434769,16.523327332288172,8.261663666144086,0,0,0.6692434824102258,0.3346217412051129,35,17.349999999999966,17.349999999999966,177450,0,0,4.99999999999999,4.99999999999999,0,0,1,rule,0,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,19.849999999999962,19.849999999999962,56.353902507748664,0,363.45614733672977,2.45679143648405,1.228395718242025,0,0,0.6692434824102258,0.3346217412051129,35,15.150000000000038,15.150000000000038,177450,0,0,4.999999999999971,4.999999999999971,0,0,1,rule,0,2.8000000000000003,2.1999999999999926,2.1999999999999957,2.1999999999999957
11,2,5,22.049999999999997,22.049999999999997,56.353902507748664,0,356.59340223869054,0.8707895142320383,0.43539475711601916,0,0,0.6692434824102258,0.3346217412051129,35,12.950000000000003,12.950000000000003,177450,0,0,5.000000000000027,5.000000000000027,0,0,1,rule,0,2.8000000000000003,1.9999999999999998,1.9999999999999998,1.9999999999999998
12,2,5,24.249999999999996,24.249999999999996,56.353902507748664,0,349.7306571406514,0.691967797498134,0.345983898749067,0,0,0.6692434824102258,0.3346217412051129,35,10.750000000000004,10.750000000000004,177450,0,0,5.000000000000006,5.000000000000006,0,0,1,rule,0,2.8000000000000003,1.8000000000000067,1.8000000000000023,1.8000000000000023
13,2,5,30.795533777662023,30.795533777662023,56.353902507748664,0,342.86791204261215,0.6718056489363863,0.33590282446819314,0,0,0.6692434824102258,0.3346217412051129,35,4.204466222337977,4.204466222337977,177450,0,0,5.00000000000001,5.00000000000001,0,0,1,rule,4.345533777661966,2.8000000000000003,2.300000000000008,2.3000000000000043,2.3000000000000043
14,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0.3788417843879151,342.86791204261215,0.6718056489363863,0.33590282446819314,108.97970139089674,54.48985069544837,0.6692434824102258,0.3346217412051129,35,2.800000000000054,2.800000000000054,0,0,0,0,0,0.13530063728139824,0.13530063728139824,1,rule,4.339766859619468,2.8000000000000003,2.800000000000001,2.8000000000000056,2.8000000000000056
15,2,5,32.199999999999946,32.199999999999946,56.353902507748664,1.838067632113552,342.86791204261215,0.6718056489363863,0.33590282446819314,107.71034352246684,53.85517176123342,0.6692434824102258,0.3346217412051129,35,2.800000000000054,2.800000000000054,0,0,0,0,0,0.5211520884734419,0.5211520884734419,1,rule,3.321152088473428,2.8000000000000003,3.299999999999994,3.3000000000000065,3.3000000000000065
16,2,5,32.199999999999946,32.199999999999946,56.353902507748664,7.233752441161406,342.86791204261215,0.6718056489363863,0.33590282446819314,103.28474923192265,51.64237461596132,0.6692434824102258,0.3346217412051129,35,2.800000000000054,2.800000000000054,0,0,0,0,0,1.927030288945662,1.927030288945662,1,rule,4.727030288945623,2.8000000000000003,3.7999999999999887,3.800000000000007,3.800000000000007
17,3,5,32.199999999999946,32.199999999999946,56.353902507748664,14.252963816751699,342.86791204261215,0.6718056489363863,0.33590282446819314,99.19223199410048,49.59611599705024,0.6692434824102258,0.3346217412051129,25,0,0,0,0,0,0,0,2.5068612055679615,2.5068612055679615,1,rule,5.306861205567926,2.8000000000000003,3.6000000000000134,3.6000000000000045,3.6000000000000045
18,3,5,31.400475402282293,31.400475402282293,56.353902507748664,15.779092702169626,346.23745670662294,0.6718056489363863,0.33590282446819314,124.28465786977178,47.466560305548505,1.8722550337899833,0.7933045584964101,25,0,0,0,1.082846442240956E7,4135586.550524683,0,0,2.999999999999974,2.999999999999974,1,rule,5.700475402282374,3.5,3.399999999999987,3.3999999999999964,3.3999999999999964
19,3,5,27.247780409104067,27.247780409104067,56.353902507748664,15.779092702169626,350.3551037654465,0.6718056489363863,0.33590282446819314,141.05600020491622,46.73160773404129,3.5080512096710574,1.3332074082769658,25,0,0,0,1.5018232341817498E7,4975514.275443397,0,0,3.0000000000000133,3.0000000000000133,1,rule,2.347305006821718,3.5,3.899999999999986,3.899999999999994,3.899999999999994
20,3,5,25.236826941435247,25.236826941435247,56.353902507748664,15.779092702169626,354.47275082426995,0.6718056489363863,0.33590282446819314,150.13260743733312,45.76098536465388,5.211279938249527,1.8492919558387915,25,0,0,0,1.5984618713852756E7,4872172.111774668,0,0,2.9999999999999805,2.9999999999999805,1,rule,4.489046532331171,3.5,4.399999999999985,4.3999999999999915,4.3999999999999915
21,3,5,21.5,21.5,56.353902507748664,15.779092702169626,354.79780741055373,0.6718056489363863,0.33590282446819314,151.75532853114402,45.933205887352145,5.345539810156467,1.8896804990408695,25,3.5,3.5,0,1275501.7382371053,386068.05124537647,0,0,0.23682694143529262,0.23682694143529262,1,rule,0,3.5,4.899999999999985,4.899999999999991,4.899999999999991
22,3,5,21.5,21.5,56.353902507748664,5.979092702169625,354.79780741055373,94.50600462300349,28.655247824248843,151.75532853114402,45.933205887352145,5.345539810156467,1.8896804990408695,25,3.5,3.5,0,0,0,3.5,3.5,0,0,1,rule,0,3.5,5.399999999999995,5.399999999999989,5.399999999999989
23,3,5,21.5,21.5,56.353902507748664,0,352.9248136371075,94.60899813046474,28.72101595551115,0,0,5.345539810156467,1.8896804990408693,25,3.5,3.5,48430,0,0,3.5,3.5,0,0,1,rule,0,3.5,5.900000000000002,5.899999999999988,5.899999999999988
24,3,5,21.5,21.5,56.353902507748664,0,348.12089206848003,39.16969575417928,12.056744286883871,0,0,5.345539810156466,1.8896804990408695,25,3.5,3.5,124215,0,0,3.5,3.5,0,0,1,rule,0,3.5,6.400000000000008,6.399999999999987,6.399999999999987
25,3,5,21.5,21.5,56.353902507748664,0,347.27549424236076,35.472808257029335,10.945512093471372,0,0,5.345539810156466,1.889680499040869,25,3.5,3.5,21859.451589967124,0,0,0.615932701887018,0.615932701887018,0,0,1,rule,2.884067298113012,3.5,6.9000000000000155,6.899999999999987,6.899999999999987
26,3,5,21.5,21.5,56.353902507748664,0,346.9307298425077,34.129949574622806,10.541867730410816,0,0,5.345539810156467,1.8896804990408693,25,3.5,3.5,8914.573087000754,0,0,0.25118549132149404,0.25118549132149404,0,0,1,rule,3.2488145086785605,3.5,7.400000000000021,7.399999999999986,7.399999999999986
27,3,5,21.5,21.5,56.353902507748664,3.462959893060953,346.9307298425077,34.129949574622806,10.541867730410816,207.9716778005247,55.759513352032734,5.345539810156467,1.8896804990408693,25,3.5,3.5,0,0,0,0,0,1.2367713903789117,1.2367713903789117,1,rule,4.736771390378878,3.5,7.900000000000025,7.899999999999986,7.899999999999986
28,3,5,21.5,21.5,56.353902507748664,6.366567999777077,346.9307298425077,34.129949574622806,10.541867730410816,204.19399236966203,54.746673991165515,5.345539810156467,1.8896804990408693,25,3.5,3.5,0,0,0,0,0,1.0370028952557588,1.0370028952557588,1,rule,4.537002895255778,3.5,8.400000000000029,8.399999999999984,8.399999999999984
29,3,5,21.5,21.5,56.353902507748664,10.862630691414367,346.9307298425077,34.129949574622806,10.541867730410816,197.34092503469873,52.909290633933686,5.345539810156467,1.8896804990408693,25,3.5,3.5,0,0,0,0,0,1.6057366755847462,1.6057366755847462,1,rule,5.1057366755847395,3.5,8.900000000000032,8.899999999999984,8.899999999999984
