tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.25,3.25,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,11.75,11.75,177450,0,0,5,5,0,0,1,rule,0,1.75,0,0,0
1,1,5,10.947211980605875,10.947211980605875,56.353902507748664,0,373.01697799435357,0,0,0,0,0,0,15,4.052788019394125,4.052788019394125,177450,0,0,4.999999999999971,4.999999999999971,0,0,1,rule,4.447211980605883,1.75,0.5,0.5,0.5
2,1,5,13.25,13.25,56.353902507748664,0,371.0422340430785,0,0,0,0,0,0,15,1.75,1.75,51060.95434811956,0,0,1.438742021643264,1.438742021643264,0,0,1,rule,2.6140459977508637,1.75,1,1,1
3,1,5,14.078984685206782,14.078984685206782,56.353902507748664,8.399999999999954,371.0422340430785,0,0,212.4384329199993,106.21921645999964,0,0,15,0.9210153147932179,0.9210153147932179,0,0,0,0,0,2.9999999999999836,2.9999999999999836,1,rule,5.578984685206807,1.75,1.5,1.5,1.5
4,1,5,13.25,13.25,56.353902507748664,5.8211571185791975,371.0422340430785,34.7196984526615,17.35984922633075,212.4384329199993,106.21921645999964,0,0,15,1.75,1.75,0,0,0,0.92101531479317,0.92101531479317,0,0,1,rule,0,1.75,2,2,2
5,1,5,13.25,13.25,56.353902507748664,9.955274092833694,371.0422340430785,34.7196984526615,17.35984922633075,208.97163439302108,104.48581719651054,0,0,15,1.75,1.75,0,0,0,0,0,1.4764703479480346,1.4764703479480346,1,rule,3.2264703479480334,1.75,2.5,2.5,2.5
6,1,5,13.25,13.25,56.353902507748664,5.055274092833694,371.0422340430785,88.83145900974091,44.415729504870455,208.97163439302108,104.48581719651054,0,0,15,1.75,1.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,3,3,3
7,2,5,13.25,13.25,56.353902507748664,0.1552740928336943,371.0422340430785,126.13948872282629,63.06974436141314,208.97163439302085,104.48581719651042,0,0,35,21.75,21.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,15.450000000000028,15.450000000000028,56.353902507748664,0,364.25560369642835,16.278611809234135,8.139305904617068,0,0,0,0,35,19.549999999999972,19.549999999999972,175481.90087333287,0,0,5,5,0,0,1,rule,0,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,21.618150397506007,21.618150397506007,56.353902507748664,0,357.3928585983891,1.8354134814911476,0.9177067407455738,0,0,0,0,35,13.381849602493993,13.381849602493993,177450,0,0,5,5,0,0,1,rule,3.9681503975059975,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,25.700693425132577,25.700693425132577,56.353902507748664,0,350.5301135003499,0.20694287003812672,0.10347143501906336,0,0,0,0,35,9.299306574867423,9.299306574867423,177450,0,0,5,5,0,0,1,rule,1.8825430276265374,2.8000000000000003,2.1999999999999926,2.1999999999999957,2.1999999999999957
11,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,343.90460617868047,0.029680012532424117,0.014840006266212059,0,0,0,0,35,2.800000000000054,2.800000000000054,171315.74281640816,0,0,4.827155334359126,4.827155334359126,0,0,1,rule,4.472151240508278,2.8000000000000003,2.6999999999999975,2.6999999999999944,2.6999999999999944
12,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,340.0614689237784,0.014933201505563766,0.007466600752781883,0,0,0,0,35,2.800000000000054,2.800000000000054,99372.0000000014,0,0,2.80000000000002,2.80000000000002,0,0,1,rule,0,2.8000000000000003,3.200000000000004,3.1999999999999935,3.1999999999999935
13,2,5,32.199999999999946,32.199999999999946,56.353902507748664,2.8964767380044805,340.0614689237784,0.014933201505563766,0.007466600752781883,111.00253180010705,55.501265900053525,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,1.034455977858743,1.034455977858743,1,rule,3.8344559778586826,2.8000000000000003,3.7000000000000104,3.699999999999993,3.699999999999993
14,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,337.63817320711394,20.383605911985086,10.191802955992543,0,0,0,0,35,2.800000000000054,2.800000000000054,62659.15734579461,0,0,2.80000000000002,2.80000000000002,0,0,1,rule,0,2.8000000000000003,4.200000000000014,4.199999999999992,4.199999999999992
15,2,5,32.199999999999946,32.199999999999946,56.353902507748664,6.296434125327679,337.63817320711394,20.383605911985086,10.191802955992543,104.302369337367,52.1511846686835,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,2.248726473331314,2.248726473331314,1,rule,5.048726473331294,2.8000000000000003,4.700000000000018,4.699999999999992,4.699999999999992
16,2,5,32.199999999999946,32.199999999999946,56.353902507748664,3.8295230049132627,337.63817320711394,33.50350669544646,16.75175334772323,104.302369337367,52.1511846686835,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0.8810396858622278,0.8810396858622278,0,0,1,rule,1.9189603141377707,2.8000000000000003,5.200000000000021,5.199999999999996,5.199999999999996
17,3,5,32.199999999999946,32.199999999999946,56.353902507748664,5.554583889811123,337.63817320711394,33.50350669544646,16.75175334772323,103.89863194124409,51.949315970622045,0,0,25,0,0,0,0,0,0,0,0.6160931731778071,0.6160931731778071,1,rule,3.416093173177779,2.8000000000000003,4.999999999999999,4.999999999999999,4.999999999999999
18,3,5,30.810654842802737,30.810654842802737,56.353902507748664,13.954583889811197,337.63817320711394,33.50350669544646,16.75175334772323,147.91989489323078,49.75964560412869,0,0,25,0,0,0,0,0,0,0,3.000000000000026,3.000000000000026,1,rule,5.110654842802776,3.5,4.799999999999981,4.800000000000008,4.800000000000008
19,3,5,28.09760882533362,28.09760882533362,56.353902507748664,15.779092702169626,340.86145320105584,33.50350669544646,16.75175334772323,158.30640761998458,49.06499695746502,1.496989089855632,0.46397215528661023,25,0,0,0,1.3193944771099247E7,4089290.3185886154,0,0,3.0000000000000067,3.0000000000000067,1,rule,3.786953982530834,3.5,5.299999999999979,5.300000000000003,5.300000000000003
20,3,5,21.59760882533358,21.59760882533358,56.353902507748664,15.779092702169626,344.9791002598794,33.50350669544646,16.75175334772323,171.89824287807218,50.737444388611934,3.530886856277789,1.0640328978720468,25,3.4023911746664197,3.4023911746664197,0,1.8302005919228405E7,5402015.704055528,0,0,3.0000000000000098,3.0000000000000098,1,rule,0,3.5,5.799999999999978,5.799999999999999,5.799999999999999
21,3,5,21.5,21.5,56.353902507748664,12.208896245101982,344.9791002598794,64.81686584239417,24.441396601323703,171.89824287807218,50.737444388611934,3.530886856277789,1.0640328978720468,25,3.5,3.5,0,0,0,1.27507016323847,1.27507016323847,0,0,1,rule,2.12732101142787,3.5,6.299999999999975,6.299999999999995,6.299999999999995
22,3,5,21.5,21.5,56.353902507748664,13.635287133501347,344.9791002598794,64.81686584239417,24.441396601323703,174.41089370294932,51.06269315787149,3.530886856277789,1.0640328978720468,25,3.5,3.5,0,0,0,0,0,0.509425317285487,0.509425317285487,1,rule,4.009425317285503,3.5,6.799999999999974,6.799999999999993,6.799999999999993
23,3,5,21.5,21.5,56.353902507748664,9.688806464400365,344.9791002598794,92.22723224078108,31.099601494965636,174.41089370294935,51.06269315787149,3.530886856277789,1.0640328978720468,25,3.5,3.5,0,0,0,1.4094573818218494,1.4094573818218494,0,0,1,rule,2.09054261817818,3.5,7.299999999999973,7.29999999999999,7.29999999999999
24,3,5,21.5,21.5,56.353902507748664,0,344.92459362478155,142.06527711750255,43.14584357457439,0,0,3.5308868562777884,1.0640328978720466,25,3.5,3.5,1409.3780637253076,0,0,3.5,3.5,0,0,1,rule,0,3.5,7.799999999999972,7.799999999999988,7.799999999999988
25,3,5,21.5,21.5,56.353902507748664,0,343.9422149726306,124.47046418964658,37.80116645053416,0,0,3.5308868562777893,1.0640328978720468,25,3.5,3.5,25401.364808664657,0,0,0.7157330179956032,0.7157330179956032,0,0,1,rule,2.784266982004432,3.5,8.29999999999997,8.299999999999986,8.299999999999986
26,3,5,21.5,21.5,56.353902507748664,0,339.1382934040032,49.357916197324556,14.984651229314544,0,0,3.530886856277789,1.0640328978720468,25,3.5,3.5,124215,0,0,3.5,3.5,0,0,1,rule,0,3.5,8.79999999999997,8.799999999999983,8.799999999999983
27,3,5,21.5,21.5,56.353902507748664,3.448010517824202,339.1382934040032,49.357916197324556,14.984651229314544,222.99256993182755,63.00256456579597,3.530886856277789,1.0640328978720468,25,3.5,3.5,0,0,0,0,0,1.231432327794358,1.231432327794358,1,rule,4.731432327794361,3.5,9.299999999999969,9.299999999999983,9.299999999999983
28,3,5,21.5,21.5,56.353902507748664,3.53449363175651,339.1382934040032,49.357916197324556,14.984651229314544,222.98583719624952,63.00066235170834,3.530886856277789,1.0640328978720468,25,3.5,3.5,0,0,0,0,0,0.03088682640439556,0.03088682640439556,1,rule,3.5308868264044286,3.5,9.79999999999997,9.799999999999983,9.799999999999983
29,3,5,21.5,21.5,56.353902507748664,1.2246564602342211,339.1382934040032,74.77460101611061,22.013519708139246,222.98583719624952,63.00066235170835,3.530886856277789,1.0640328978720468,25,3.5,3.5,0,0,0,0.8249418469722427,0.8249418469722427,0,0,1,rule,2.675058153027763,3.5,10.299999999999981,10.299999999999981,10.299999999999981
30,3,5,21.5,21.5,56.353902507748664,0,337.2139003443029,68.55256984475258,19.982507690863866,0,0,3.530886856277789,1.0640328978720468,25,3.5,3.5,49759.0313446708,0,0,1.8394351078652393,1.8394351078652393,0,0,1,rule,1.6605648921347052,3.5,10.79999999999999,10.799999999999978,10.799999999999978
31,3,6,21.5,21.5,56.353902507748664,0,336.75604771110613,64.7037103038745,18.862657375411793,0,0,3.5308868562777893,1.064032897872047,25,3.5,3.5,11838.695536568062,0,0,0.33357834704326245,0.33357834704326245,0,0,1,rule,3.1664216529567035,3.5,11.299999999999997,11.299999999999978,11.299999999999978
32,3,6,21.5,21.5,56.353902507748664,3.7652329949058014,336.75604771110613,64.7037103038745,18.862657375411793,218.9836132244112,61.97218374953091,3.5308868562777893,1.064032897872047,25,3.5,3.5,0,0,0,0,0,1.344726069609215,1.344726069609215,1,rule,4.844726069609174,3.5,11.800000000000004,11.799999999999976,11.799999999999976
33,3,6,21.5,21.5,56.353902507748664,0,333.79782859096184,78.12248211628331,22.342379587698858,0,0,3.5308868562777893,1.064032897872047,25,3.5,3.5,76490.67178956885,0,0,3.5,3.5,0,0,1,rule,0,3.5,12.300000000000013,12.299999999999976,12.299999999999976
34,3,6,21.5,21.5,56.353902507748664,0,328.99390702233444,31.795507090175374,9.126930417314671,0,0,3.5308868562777893,1.0640328978720472,25,3.5,3.5,124215,0,0,3.5,3.5,0,0,1,rule,0,3.5,12.800000000000017,12.799999999999974,12.799999999999974
35,3,6,21.5,21.5,56.353902507748664,4.614444320961379,328.99390702233444,31.795507090175374,9.126930417314671,224.19988198889249,63.55153171560269,3.5308868562777893,1.0640328978720472,25,3.5,3.5,0,0,0,0,0,1.6480158289147784,1.6480158289147784,1,rule,5.1480158289147875,3.5,13.300000000000026,13.299999999999974,13.299999999999974
36,3,6,21.5,21.5,56.353902507748664,4.305185051951994,328.99390702233444,35.566499342929966,10.193614841528717,224.1998819888925,63.55153171560269,3.5308868562777893,1.0640328978720472,25,3.5,3.5,0,0,0,0.11044973893200052,0.11044973893200052,0,0,1,rule,3.389550261068047,3.5,13.800000000000031,13.799999999999974,13.799999999999974
37,3,6,21.5,21.5,56.353902507748664,0,326.3003702830952,75.87755327428489,21.57261781623323,0,0,3.530886856277789,1.064032897872047,25,3.5,3.5,69646.77946650842,0,0,3.5,3.5,0,0,1,rule,0,3.5,14.300000000000036,14.299999999999974,14.299999999999974
38,4,6,21.5,21.5,56.353902507748664,4.178036751607424,326.3003702830952,75.87755327428489,21.57261781623323,216.403361305135,61.35680361302773,3.530886856277789,1.064032897872047,0,0,0,0,0,0,0,0,1.492155982716937,1.492155982716937,1,rule,4.992155982716915,3.5,14.099999999999946,14.099999999999982,14.099999999999982
39,4,6,14.299999999999974,14.299999999999974,56.353902507748664,12.578036751607424,326.3003702830952,75.87755327428489,21.57261781623323,239.9300070637572,68.02730898216406,3.530886856277789,1.064032897872047,0,0,0,0,0,0,0,0,3,3,1,rule,0,4.2,13.900000000000054,13.900000000000018,13.900000000000018
40,4,6,11.57954125984295,11.57954125984295,56.353902507748664,15.779092702169626,328.8488722681137,75.87755327428489,21.57261781623323,243.115804781985,68.9305775994778,5.387614035248778,1.5899827747728763,0,0,0,0,1.6020508789099008E7,4542291.790780088,0,0,3,3,1,rule,4.479541259842981,4.2,13.699999999999969,13.700000000000026,13.700000000000026
41,4,6,9.105452825530726,9.105452825530726,56.353902507748664,15.779092702169626,332.96651932693726,75.87755327428489,21.57261781623323,241.99545521007954,68.6129250997811,8.313636697459765,2.4188253319649133,0,0,0,0,2.5765256116217278E7,7305218.135373725,0,0,3.0000000000000133,3.0000000000000133,1,rule,4.72591156568772,4.2,14.199999999999966,14.200000000000026,14.200000000000026
42,4,6,1.9054528255307075,1.9054528255307075,56.353902507748664,15.779092702169626,337.0841663857608,75.87755327428489,21.57261781623323,279.7058687943873,79.30495144587795,11.628824824696212,3.3580267618386106,0,0,0,0,2.9780283850538477E7,8443598.180442646,0,0,3.0000000000000067,3.0000000000000067,1,rule,0,4.2,14.69999999999996,14.700000000000028,14.700000000000028
43,4,6,0,0,56.353902507748664,15.779092702169626,339.6994937933519,75.87755327428489,21.57261781623323,492.8465554907905,139.73668955154093,15.333693224634013,4.40799846071172,0,0,0,0,3.3328512132194385E7,9449626.66603893,0,0,1.905452825530701,1.905452825530701,1,rule,0,4.2,15.199999999999955,15.200000000000028,15.200000000000028
44,4,6,0,0,56.353902507748664,15.779092702169626,343.81714085217544,75.87755327428489,21.57261781623323,321.62792801304573,91.19110487260808,19.001955812953785,5.447336412236813,0,0,0,0,3.4243725495548934E7,9709116.935786575,0,0,2.9999999999999973,2.9999999999999973,1,rule,5.5267597458301445,4.2,15.69999999999995,15.700000000000028,15.700000000000028
45,4,6,0,0,56.353902507748664,15.779092702169626,347.934787910999,75.87755327428489,21.57261781623323,209.89194897578642,59.51062412151808,21.26105046579097,6.087150381294126,0,0,0,0,2.2347195807451874E7,6336096.150217995,0,0,2.9999999999999853,2.9999999999999853,1,rule,6.810253949986613,4.2,16.199999999999946,16.200000000000028,16.200000000000028
46,4,6,0,0,56.353902507748664,15.779092702169626,352.0524349698225,75.87755327428489,21.57261781623323,136.97389563466987,38.836182413624876,22.614441634974554,6.470186946397854,0,0,0,0,1.4583610668223292E7,4134888.34157864,0,0,3,3,1,rule,4.317414240160933,4.2,16.699999999999942,16.70000000000003,16.70000000000003
47,4,6,0,0,56.353902507748664,15.779092702169626,352.0524349698225,75.87755327428489,21.57261781623323,136.97389563466987,38.836182413624876,22.614441634974554,6.470186946397854,0,0,0,0,0,0,0,0,0,0,1,rule,0,4.2,17.19999999999994,17.20000000000003,17.20000000000003
48,4,6,0,0,56.353902507748664,15.779092702169626,356.17008202864605,75.87755327428489,21.57261781623323,89.38812649503689,25.344198396988194,23.386405595295997,6.688387524321394,0,0,0,0,9517153.827926606,2698396.803327337,0,0,3.0000000000000044,3.0000000000000044,1,rule,4.384294291248122,4.2,17.699999999999935,17.70000000000003,17.70000000000003
49,4,6,0,0,56.353902507748664,15.779092702169626,360.2877290874696,75.87755327428489,21.57261781623323,58.33401409275744,16.5394318510707,23.785813917380572,6.800972884364372,0,0,0,0,6210822.480455875,1760953.3091835007,0,0,3.0000000000000018,3.0000000000000018,1,rule,3.9897953218988964,4.2,18.199999999999932,18.20000000000003,18.20000000000003
50,4,6,0,0,56.353902507748664,15.779092702169626,364.4053761462931,75.87755327428489,21.57261781623323,38.06833562355694,10.793507913381871,23.94720117274425,6.846087065426519,0,0,0,0,4053135.6938400865,1149184.7875377685,0,0,2.9999999999999925,2.9999999999999925,1,rule,3.6987907151604653,4.2,18.69999999999993,18.70000000000003,18.70000000000003
51,4,6,0,0,56.353902507748664,15.779092702169626,368.5230232051166,75.87755327428489,21.57261781623323,24.843107399456343,7.043761486202152,23.957211471713684,6.848295756460887,0,0,0,0,2645045.644820124,749949.2854359448,0,0,3.0000000000000027,3.0000000000000027,1,rule,4.246303528423925,4.2,19.199999999999925,19.20000000000003,19.20000000000003
52,5,6,0,0,56.353902507748664,15.779092702169626,368.5230232051166,75.87755327428489,21.57261781623323,24.843107399456343,7.043761486202152,23.957211471713684,6.848295756460887,25,25,25,0,0,0,0,0,0,0,1,rule,0,4.2,19.000000000000004,19.000000000000004,19.000000000000004
53,5,6,4.735475498171013,4.735475498171013,56.353902507748664,1.7790927021696252,368.5230232051166,30.597241171843237,8.681890037413151,24.843107399456326,7.043761486202157,23.957211471713684,6.848295756460887,25,20.264524501828987,20.264524501828987,0,0,0,5.000000000000002,5.000000000000002,0,0,1,rule,3.235475498171014,3.5,18.80000000000007,18.79999999999997,18.79999999999997
54,5,6,6.235475498171013,6.235475498171013,56.353902507748664,0,362.5323823728468,24.80575958625627,7.077072272666582,0,0,23.957211471713684,6.848295756460887,25,18.764524501828987,18.764524501828987,154900,0,0,5.000000000000001,5.000000000000001,0,0,1,rule,0,3.5,18.599999999999937,18.599999999999966,18.599999999999966
55,5,6,7.735475498171013,7.735475498171013,56.353902507748664,0,355.6696372748076,24.05288527162836,6.874090308663079,0,0,23.957211471713684,6.848295756460887,25,17.264524501828987,17.264524501828987,177450,0,0,5,5,0,0,1,rule,0,3.5,18.400000000000063,18.400000000000034,18.400000000000034
56,5,6,12.893234633400404,12.893234633400404,56.353902507748664,0,348.80689217676843,23.967998692653993,6.851204092221664,0,0,23.957211471713684,6.848295756460888,25,12.106765366599596,12.106765366599596,177450,0,0,5.000000000000016,5.000000000000016,0,0,1,rule,3.657759135229365,3.5,18.199999999999932,18.20000000000003,18.20000000000003
57,5,6,14.393234633400406,14.393234633400406,56.353902507748664,0,341.9441470787292,23.958427730874646,6.848623671317901,0,0,23.95721147171368,6.848295756460888,25,10.606765366599594,10.606765366599594,177450,0,0,5.000000000000013,5.000000000000013,0,0,1,rule,0,3.5,18.000000000000004,18.000000000000004,18.000000000000004
58,5,6,21.5,21.5,56.353902507748664,0,336.4419147133479,23.957562537487483,6.8483904070803545,0,0,23.95721147171368,6.848295756460888,25,3.5,3.5,142271.2222716636,0,0,4.0087692947777915,4.0087692947777915,0,0,1,rule,6.597996071821822,3.5,18.500000000000004,18.500000000000004,18.500000000000004
59,5,6,21.5,21.5,56.353902507748664,4.043030692089396,336.4419147133479,23.957562537487483,6.8483904070803545,113.1658539643875,10.692012230984194,23.95721147171368,6.848295756460888,25,3.5,3.5,0,0,0,0,0,1.4439395328890703,1.4439395328890703,1,rule,4.943939532889089,3.5,19.000000000000004,19.000000000000004,19.000000000000004
60,5,6,21.5,21.5,56.353902507748664,0,333.6198709349604,46.81501359380426,7.833195832551995,0,0,23.95721147171368,6.848295756460887,25,3.5,3.5,72969.58597776713,0,0,3.5,3.5,0,0,1,rule,0,3.5,19.500000000000004,19.500000000000004,19.500000000000004
61,5,7,21.5,21.5,56.353902507748664,0,328.8159493663329,32.618604140826854,7.221499017793711,0,0,23.95721147171368,6.848295756460887,25,3.5,3.5,124215,0,0,3.5,3.5,0,0,1,rule,0,3.5,20.000000000000004,20.000000000000004,20.000000000000004
62,5,7,21.5,21.5,56.353902507748664,0.7778647655068714,328.8159493663329,32.618604140826854,7.221499017793711,121.72140332484761,12.607337114133413,23.95721147171368,6.848295756460887,25,3.5,3.5,0,0,0,0,0,0.2778088448238827,0.2778088448238827,1,rule,3.7778088448239417,3.5,20.500000000000004,20.500000000000004,20.500000000000004
63,5,7,21.5,21.5,56.353902507748664,0,324.39333405530687,32.05872860468227,7.2736162978991485,0,0,23.95721147171368,6.848295756460887,25,3.5,3.5,114355.56409720052,0,0,3.5,3.5,0,0,1,rule,0,3.5,21.000000000000004,21.000000000000004,21.000000000000004
