tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.25,3.25,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,11.75,11.75,177450,0,0,5,5,0,0,1,rule,0,1.75,0,0,0
1,1,5,11.074495078754554,11.074495078754554,56.353902507748664,0,373.01697799435357,0,0,0,0,0,0,15,3.9255049212454463,3.9255049212454463,177450,0,0,5.000000000000006,5.000000000000006,0,0,1,rule,4.574495078754529,1.75,0.5,0.5,0.5
2,1,5,13.25,13.25,56.353902507748664,1.655568632471322,373.01697799435357,0,0,256.5537536411646,128.2768768205823,0,0,15,1.75,1.75,0,0,0,0,0,0.5912745115969007,0.5912745115969007,1,rule,4.516779432842376,1.75,1,1,1
3,1,5,13.25,13.25,56.353902507748664,0,371.42657046125123,26.918046245630155,13.459023122815077,0,0,0,0,15,1.75,1.75,41123.167583425995,0,0,1.75,1.75,0,0,1,rule,0,1.75,1.5,1.5,1.5
4,1,5,13.25,13.25,56.353902507748664,6.321014114191969,371.42657046125123,26.918046245630155,13.459023122815077,222.9932018286057,111.49660091430285,0,0,15,1.75,1.75,0,0,0,0,0,2.257505040782846,2.257505040782846,1,rule,4.007505040782857,1.75,2,2,2
5,1,5,13.25,13.25,56.353902507748664,1.4210141141919688,371.42657046125123,87.80673487247842,43.90336743623921,222.99320182860578,111.49660091430289,0,0,15,1.75,1.75,0,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.5,2.5,2.5
6,1,5,13.25,13.25,56.353902507748664,0,369.72118522311007,80.62149831624424,40.31074915812212,0,0,0,0,15,1.75,1.75,44096.146102616796,0,0,1.75,1.75,0,0,1,rule,0,1.75,3,3,3
7,2,5,13.25,13.25,56.353902507748664,0,367.31922443879637,55.585499782863536,27.792749891431768,0,0,0,0,35,21.75,21.75,62107.5,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,20.42158436826094,20.42158436826094,56.353902507748664,0,360.45647934075714,6.2672651005179345,3.1336325502589673,0,0,0,0,35,14.578415631739059,14.578415631739059,177450,0,0,4.999999999999994,4.999999999999994,0,0,1,rule,4.971584368260946,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,22.62158436826094,22.62158436826094,56.353902507748664,0,353.5937342427179,0.706634140083422,0.353317070041711,0,0,0,0,35,12.37841563173906,12.37841563173906,177450,0,0,4.999999999999977,4.999999999999977,0,0,1,rule,0,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,29.7920974328326,29.7920974328326,56.353902507748664,0,346.7309891446787,0.07967299929440377,0.03983649964720189,0,0,0,0,35,5.207902567167402,5.207902567167402,177450,0,0,5.000000000000016,5.000000000000016,0,0,1,rule,4.970513064571593,2.8000000000000003,2.1999999999999926,2.1999999999999957,2.1999999999999957
11,2,5,31.992097432832484,31.992097432832484,56.353902507748664,0,339.86824404663946,0.00898313067044459,0.004491565335222295,0,0,0,0,35,3.007902567167516,3.007902567167516,177450,0,0,4.999999999999961,4.999999999999961,0,0,1,rule,0,2.8000000000000003,2.6999999999999975,2.6999999999999944,2.6999999999999944
12,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,338.7373404551624,0.007669717278653395,0.0038348586393266975,0,0,0,0,35,2.800000000000054,2.800000000000054,29241.774164823582,0,0,0.8239440452190293,0.8239440452190293,0,0,1,rule,2.183958521948453,2.8000000000000003,3.200000000000004,3.1999999999999935,3.1999999999999935
13,2,5,32.199999999999946,32.199999999999946,56.353902507748664,5.5649995829480385,338.7373404551624,0.007669717278653395,0.0038348586393266975,108.143475343229,54.0717376716145,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,1.9874998510528707,1.9874998510528707,1,rule,4.7874998510529085,2.8000000000000003,3.7000000000000104,3.699999999999993,3.699999999999993
14,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,337.6221441722937,38.14409973631356,19.07204986815678,0,0,0,0,35,2.800000000000054,2.800000000000054,28835.630286135012,0,0,2.80000000000002,2.80000000000002,0,0,1,rule,0,2.8000000000000003,4.200000000000014,4.199999999999992,4.199999999999992
15,2,5,32.199999999999946,32.199999999999946,56.353902507748664,2.6449708751614227,337.6221441722937,38.14409973631356,19.07204986815678,105.30203965547035,52.651019827735176,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,0.9446324554147938,0.9446324554147938,1,rule,3.744632455414801,2.8000000000000003,4.700000000000018,4.699999999999992,4.699999999999992
16,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,335.075561267961,36.84307981480277,18.421539907401385,0,0,0,0,35,2.800000000000054,2.800000000000054,65846.99415733037,0,0,2.80000000000002,2.80000000000002,0,0,1,rule,0,2.8000000000000003,5.200000000000021,5.199999999999996,5.199999999999996
17,3,5,32.199999999999946,32.199999999999946,56.353902507748664,0,331.23242401305896,18.53722717801974,9.26861358900987,0,0,0,0,25,0,0,99372.0000000014,0,0,2.80000000000002,2.80000000000002,0,0,1,rule,0,2.8000000000000003,4.999999999999999,4.999999999999999,4.999999999999999
18,3,5,29.5317220164056,29.5317220164056,56.353902507748664,8.399999999999945,331.23242401305896,18.53722717801974,9.26861358900987,191.37402002449403,54.05702631851628,0,0,25,0,0,0,0,0,0,0,2.9999999999999805,2.9999999999999805,1,rule,3.831722016405527,3.5,5.499999999999999,5.499999999999999,5.499999999999999
19,3,5,26.350212211934057,26.350212211934057,56.353902507748664,15.779092702169626,331.73286876689735,18.53722717801974,9.26861358900987,191.9027268214463,54.20636904138937,0.2895001428168996,0.08177451065439488,25,0,0,0,2483221.285069426,701430.4153955533,0,0,3.0000000000000067,3.0000000000000067,1,rule,3.3184901955285566,3.5,5.999999999999999,5.999999999999999,5.999999999999999
20,3,5,23.667324639101633,23.667324639101633,56.353902507748664,15.779092702169626,335.8505158257209,18.53722717801974,9.26861358900987,191.3836682745824,54.059751639899446,2.6323827715111743,0.7435637540653404,25,1.3326753608983672,1.3326753608983672,0,2.0376619161194786E7,5755741.757100094,0,0,3,3,1,rule,3.8171124271675554,3.5,6.499999999999999,6.499999999999999,6.499999999999999
21,3,5,21.5,21.5,56.353902507748664,15.779092702169626,339.9094413712054,18.53722717801974,9.26861358900987,189.19662300058204,53.441981453950014,4.860183086456569,1.3728459327120992,25,3.5,3.5,0,1.9856495455739122E7,5608823.482450784,0,0,2.9572171831387126,2.9572171831387126,1,rule,4.28989254403709,3.5,6.999999999999999,6.999999999999999,6.999999999999999
22,3,5,21.5,21.5,56.353902507748664,5.979092702169625,339.9094413712054,124.5295114385176,36.70358803572757,189.19662300058206,53.441981453950014,4.860183086456569,1.3728459327120992,25,3.5,3.5,0,0,0,3.5,3.5,0,0,1,rule,0,3.5,7.499999999999999,7.499999999999999,7.499999999999999
23,3,5,21.5,21.5,56.353902507748664,0,338.03644759775915,120.05556882672131,34.49084456148231,0,0,4.860183086456569,1.3728459327120992,25,3.5,3.5,48430,0,0,3.5,3.5,0,0,1,rule,0,3.5,7.999999999999999,7.999999999999999,7.999999999999999
24,3,5,21.5,21.5,56.353902507748664,5.493623116186331,338.03644759775915,120.05556882672131,34.49084456148231,190.13628762432583,54.42921923472312,4.860183086456569,1.3728459327120992,25,3.5,3.5,0,0,0,0,0,1.9620082557808327,1.9620082557808327,1,rule,5.462008255780865,3.5,8.5,8.5,8.5
25,3,5,21.5,21.5,56.353902507748664,7.687132260017731,338.03644759775915,120.05556882672131,34.49084456148231,188.48781627744728,53.95732084298272,4.860183086456569,1.3728459327120992,25,3.5,3.5,0,0,0,0,0,0.7833961227969284,0.7833961227969284,1,rule,4.283396122796912,3.5,9,9,9
26,3,5,21.5,21.5,56.353902507748664,0,337.0007281173757,137.96883722647587,39.539767741072474,0,0,4.860183086456569,1.372845932712099,25,3.5,3.5,26780.59860427538,0,0,3.5,3.5,0,0,1,rule,0,3.5,9.5,9.5,9.5
27,3,5,21.5,21.5,56.353902507748664,0,335.72538543359315,116.02152575071125,33.24670342897982,0,0,4.860183086456569,1.372845932712099,25,3.5,3.5,32976.5357745646,0,0,0.9291782410416384,0.9291782410416384,0,0,1,rule,2.5708217589583797,3.5,10,10,10
28,3,5,21.5,21.5,56.353902507748664,0,330.92146386496574,46.98199485550927,13.450647384485347,0,0,4.860183086456569,1.372845932712099,25,3.5,3.5,124215,0,0,3.5,3.5,0,0,1,rule,0,3.5,10.5,10.5,10.5
29,3,5,21.5,21.5,56.353902507748664,0,330.72318051573154,45.902199565317694,13.141032185713781,0,0,4.860183086456568,1.3728459327120988,25,3.5,3.5,5127.012561148731,0,0,0.14446358301351214,0.14446358301351214,0,0,1,rule,3.355536416986454,3.5,11,11,11
