tick,stage,month,north_mm,south_mm,pool_mm,canal_mm,lake_mm,poolN_mgL,poolP_mgL,canalN_mgL,canalP_mgL,lakeN_mgL,lakeP_mgL,target_mm,defN_mm,defS_mm,delta_lake_L,delta_N_to_lake_mg,delta_P_to_lake_mg,irrigateN_mm,irrigateS_mm,drainN_mm,drainS_mm,pool_ratio,control_mode,rain_today_mm,actual_loss_mm,growth_avg_pct,growthN_pct,growthS_pct
0,1,5,3.25,3.25,56.353902507748664,0,379.8797230923928,0,0,0,0,0,0,15,11.75,11.75,177450,0,0,5,5,0,0,1,rule,0,1.75,0,0,0
1,1,5,10.528743524267028,10.528743524267028,56.353902507748664,0,373.01697799435357,0,0,0,0,0,0,15,4.471256475732972,4.471256475732972,177450,0,0,5.000000000000031,5.000000000000031,0,0,1,rule,4.028743524267023,1.75,0.5,0.5,0.5
2,1,5,13.25,13.25,56.353902507748664,0,366.8799593021711,0,0,0,0,0,0,15,1.75,1.75,158684.89232376247,0,0,4.47125647573296,4.47125647573296,0,0,1,rule,0,1.75,1,1,1
3,1,5,13.25,13.25,56.353902507748664,0,364.4779985178574,0,0,0,0,0,0,15,1.75,1.75,62107.49999999994,0,0,1.75,1.75,0,0,1,rule,0,1.75,1.5,1.5,1.5
4,1,5,13.25,13.25,56.353902507748664,0,362.0760377335436,0,0,0,0,0,0,15,1.75,1.75,62107.5,0,0,1.75,1.75,0,0,1,rule,0,1.75,2,2,2
5,1,5,13.25,13.25,56.353902507748664,0,359.6740769492299,0,0,0,0,0,0,15,1.75,1.75,62107.5,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.5,2.5,2.5
6,1,5,13.25,13.25,56.353902507748664,0,357.2721161649162,0,0,0,0,0,0,15,1.75,1.75,62107.5,0,0,1.75,1.75,0,0,1,rule,0,1.75,3,3,3
7,2,5,13.25,13.25,56.353902507748664,0,354.87015538060245,0,0,0,0,0,0,35,21.75,21.75,62107.5,0,0,1.75,1.75,0,0,1,rule,0,1.75,2.800000000000001,2.8000000000000056,2.8000000000000056
8,2,5,18.533066382815207,18.533066382815207,56.353902507748664,0,348.0074102825632,0,0,0,0,0,0,35,16.466933617184793,16.466933617184793,177450,0,0,5.000000000000006,5.000000000000006,0,0,1,rule,3.083066382815245,2.8000000000000003,2.6000000000000103,2.599999999999998,2.599999999999998
9,2,5,25.108252341944855,25.108252341944855,56.353902507748664,0,341.144665184524,0,0,0,0,0,0,35,9.891747658055145,9.891747658055145,177450,0,0,5,5,0,0,1,rule,4.3751859591296105,2.8000000000000003,2.3999999999999906,2.400000000000004,2.400000000000004
10,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0,334.37488020641536,0,0,0,0,0,0,35,2.800000000000054,2.800000000000054,175046.33017895627,0,0,4.932271912622015,4.932271912622015,0,0,1,rule,4.959475745433085,2.8000000000000003,2.899999999999989,2.8999999999999995,2.8999999999999995
11,2,5,32.199999999999946,32.199999999999946,56.353902507748664,0.8150597746038343,334.37488020641536,0,0,113.34304736086877,56.67152368043438,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,0.2910927766442265,0.2910927766442265,1,rule,3.0910927766442295,2.8000000000000003,3.399999999999987,3.3999999999999964,3.3999999999999964
12,2,5,32.199999999999946,32.199999999999946,56.353902507748664,1.5434440454083662,334.37488020641536,0,0,112.94842373439495,56.474211867197475,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,0.26013723957304713,0.26013723957304713,1,rule,3.0601372395730975,2.8000000000000003,3.899999999999986,3.899999999999994,3.899999999999994
13,2,5,32.199999999999946,32.199999999999946,56.353902507748664,7.278371161564163,334.37488020641536,0,0,107.69958615720272,53.84979307860136,0,0,35,2.800000000000054,2.800000000000054,0,0,0,0,0,2.0481882557699276,2.0481882557699276,1,rule,4.848188255770026,2.8000000000000003,4.399999999999985,4.3999999999999915,4.3999999999999915
